date,P_t,P_next_actual,P_hat_M0,r_hat_intact,P_hat_intact,r_hat_gfw,P_hat_gfw,r_hat_portwatch,P_hat_portwatch,r_hat_shipping,P_hat_shipping
2021-09-17,74.64,77.42,74.64,0.005832243737189435,75.07659058634614,0.005816243383024666,75.07538934391746,0.005939965905412514,75.0846784350794,0.005668582845834214,75.06430449001503
2021-09-24,77.42,79.4,77.42,0.008640055551925374,78.09181116446933,0.008651635139711733,78.09271544068767,0.008736544589134088,78.09934653167682,0.008479832238811824,78.07930003807135
2021-10-01,79.4,82.17,79.4,0.0054990729489753365,79.83782911595091,0.005549299266412178,79.841839176804,0.005532691924389321,79.84051322708335,0.005411580496322038,79.8308442140346
2021-10-08,82.17,84.67,82.17,0.0069281592133545455,82.74126345963894,0.007035822445369988,82.75017213104361,0.0071793111803488685,82.76204670047508,0.007027812629188224,82.74950932003034
2021-10-15,84.67,85.43,84.67,0.005398442128464548,85.12832209458936,0.005358188974051714,85.12489548006168,0.005339259435286847,85.12328412030405,0.005210659804015666,85.1123380012021
2021-10-22,85.43,83.1,85.43,0.006982175922584211,86.02857453366879,0.006959375332263429,86.0266130537465,0.007276628050145562,86.05390956026449,0.007157022272516023,86.04361763099286
2021-10-29,83.1,82.43,83.1,0.008947378009263984,83.84686336445009,0.008930784013951976,83.84547202153648,0.00895240816630738,83.84728512840118,0.008906095975300232,83.84340206683412
2021-11-05,82.43,82.9,82.43,0.007676330087675987,83.06519475229837,0.007616794498006951,83.06024956415662,0.007889240693891408,83.08288209611321,0.007792414058306163,83.07483784962005
2021-11-12,82.9,80.24,82.9,0.007453656226003136,83.52021667061486,0.007415739962827295,83.51704995613444,0.007791529853107937,83.54844071696988,0.007705904043711742,83.54128712038032
2021-11-19,80.24,72.37,80.24,0.009257731889013687,80.98628955096983,0.009185879626571303,80.98047071188965,0.009624694204898698,81.01601392086663,0.009514579289615188,81.00709334051062
2021-11-26,72.37,70.71,72.37,0.010524401681163531,73.13567300746712,0.010563400009888202,73.1385252321002,0.010616472161437518,73.14240695400018,0.01047926807294941,73.13237220514425
2021-12-03,70.71,74.98,70.71,0.007918996960277314,71.27217526933048,0.007953076126789416,71.27460420704702,0.008086936965179925,71.28414572392559,0.007935322315926308,71.2733388224373
2021-12-10,74.98,72.97,74.98,0.007953458442317818,75.57872813751783,0.00793622743319411,75.57742585098362,0.008166469319225822,75.59482894343651,0.008083351885764922,75.5885459563883
2021-12-17,72.97,75.24,72.97,0.009695229543164707,73.68090150784506,0.009677071432289797,73.67956361401298,0.00995552797145316,73.7000830270538,0.009966076233830057,73.70086043896693
