date,P_next_actual,P_hat_M0,P_hat_intact,P_hat_hormuz,P_hat_suez,P_hat_malacca,P_hat_mandeb,P_hat_panama,P_hat_cape,P_hat_joint4
2021-07-23,77.72,74.86,75.28278564571325,75.29079868689175,75.28199016260665,75.28569845282134,75.28117262836415,75.28121975368938,75.27717050424464,75.28266587073068
2021-07-30,71.02,77.72,78.27480023183924,78.28277862016115,78.27474323488167,78.27682925571371,78.27585606271356,78.27319118315228,78.2715885050693,78.27739471520512
2021-08-06,70.9,71.02,71.36589226716669,71.37103645307317,71.36728793758259,71.36810096110204,71.36482240924379,71.36388715657226,71.36102031184912,71.36575242646563
2021-08-13,65.51,70.9,71.25631159351315,71.26262583882014,71.25622632645626,71.25782473279035,71.25678548004205,71.25543588901553,71.25356539796076,71.26006262077057
2021-08-20,72.26,65.51,65.7928175331532,65.7980936803657,65.7906444577178,65.79614467078964,65.7920888784585,65.79165562863109,65.78994945546066,65.79152254317727
2021-08-27,73.07,72.26,72.66776773039112,72.67027465072363,72.66661587649715,72.67024124803294,72.66878165150202,72.66715597834649,72.66105677110824,72.6634942793308
2021-09-03,72.44,73.07,73.55791715699996,73.55967796806819,73.55801848788211,73.5599329020299,73.55716615406133,73.55644821927525,73.55409476311831,73.55526461454944
2021-09-10,74.64,72.44,72.81408896623965,72.82136924585613,72.81334631956435,72.81516651322963,72.8153158718777,72.81221205037566,72.81139390522252,72.82019590508388
2021-09-17,77.42,74.64,75.07659058634614,75.08311393420243,75.07534778521843,75.07883226222738,75.07620803430308,75.07491189581181,75.07360810909219,75.07678113942612
2021-09-24,79.4,77.42,78.09181116446933,78.09261569149145,78.09098698881087,78.09336379206171,78.0914955756954,78.09079648464737,78.08883241338717,78.08784379405785
2021-10-01,82.17,79.4,79.83782911595091,79.84434759563636,79.8357255273742,79.83974783987658,79.83665364740085,79.83526406585624,79.83445024842699,79.83800268597636
2021-10-08,84.67,82.17,82.74126345963894,82.74812227458098,82.74158088564981,82.74354868064421,82.73730583148665,82.73726385952145,82.73572121089143,82.7406554543656
2021-10-15,85.43,84.67,85.12832209458936,85.13106733524869,85.12827436143459,85.13161684884645,85.12971274475142,85.12453510522238,85.1293526308567,85.1351841547376
2021-10-22,83.1,85.43,86.02857453366879,86.03632434361016,86.02838780320862,86.0364261598013,86.02804889399428,86.0262211044749,86.02272805136451,86.02384181652117
2021-10-29,82.43,83.1,83.84686336445009,83.85134704729919,83.841603295129,83.85186716553265,83.8471534871065,83.84202282974407,83.84243656701892,83.84262039596013
2021-11-05,82.9,82.43,83.06519475229837,83.06460655740314,83.06332591394029,83.07406084954596,83.06669643640876,83.06624902390351,83.06269136738597,83.05845810788277
2021-11-12,80.24,82.9,83.52021667061486,83.52388152492138,83.51565607017791,83.52847428481579,83.52193930945883,83.51723007121977,83.52264369155667,83.5236021498053
2021-11-19,72.37,80.24,80.98628955096983,80.98377291396292,80.9860454571179,80.99202950770741,80.98558054743285,80.98269804536837,80.98466341603297,80.98111210504793
2021-11-26,70.71,72.37,73.13567300746712,73.13867708196395,73.13531108525166,73.13990852070664,73.13378282775959,73.13455152109043,73.13162831776394,73.13311751181267
2021-12-03,74.98,70.71,71.27217526933048,71.28467870815057,71.26897488925411,71.28010375081058,71.27395641598508,71.26852678254657,71.26817654589536,71.27775179105484
2021-12-10,72.97,74.98,75.57872813751783,75.58566558752685,75.57800216117052,75.58611858773567,75.57928010142571,75.57553172976222,75.57229286815095,75.5781695719782
2021-12-17,75.24,72.97,73.68090150784506,73.67775063754294,73.68099198169851,73.68867002134304,73.68341490491628,73.68267924064887,73.68322881514067,73.68074616173227
2021-12-24,77.24,75.24,75.8422960609161,75.84610260293138,75.83991381589952,75.85321382467514,75.84446454640225,75.8396720982583,75.84017952726418,75.84310574846116
2021-12-31,82.28,77.24,77.98013674581445,77.98100642940798,77.9765817604444,77.985167739761,77.98046795115893,77.98022551590071,77.97811483898532,77.97281972866126
2022-01-07,87.17,82.28,82.85218282989213,82.86344352044514,82.85141222158683,82.85714481985725,82.84906321215337,82.84770664023176,82.84369978068354,82.8513872988851
2022-01-14,89.75,87.17,88.02919469527764,88.03476714593678,88.02583781001329,88.03974300824653,88.0288668317501,88.02907461382092,88.02253995621128,88.01882477367877
2022-01-21,91.47,89.75,90.44815098610458,90.44006234683899,90.44819031575392,90.45065266002764,90.4504940136221,90.44693683340809,90.44472535417636,90.43928962962487
2022-01-28,96.86,91.47,92.04377685301577,92.05566815086715,92.04395354332735,92.04437157865759,92.04249558179983,92.0417628094741,92.04116415617955,92.05509983736276
2022-02-04,97.5,96.86,97.78386960351615,97.78464916370713,97.78323033200164,97.78390517266713,97.7833095955143,97.78253117029931,97.78221519234694,97.78581642029593
2022-02-11,96.18,97.5,98.34068595264958,98.34032417614351,98.33969632565893,98.3421903794982,98.33750026817947,98.33886038000337,98.33899950677079,98.34173012142872
2022-02-18,98.56,96.18,96.9973312122178,96.99531543608795,96.99406920816593,96.99528355021623,96.99587022151756,96.99610143374314,96.99458728502714,96.98745418779252
2022-02-25,123.86,98.56,99.22930776456866,99.23479989445615,99.2300439793351,99.23097281260446,99.23068280409741,99.22924019032554,99.22314358047639,99.22792869902892
2022-03-04,118.11,123.86,124.23120472926337,124.23911040471108,124.22972721887828,124.23249562148267,124.23077004143592,124.23002425831302,124.23098370053908,124.23461865607433
2022-03-11,114.32,118.11,119.10728412890387,119.11143766911836,119.10222871210944,119.10886241105798,119.11125906944935,119.10557937859284,119.10536368764829,119.10764106759098
2022-03-18,122.67,114.32,114.7042746309749,114.71047542668065,114.7030953499046,114.70530787381894,114.704489380821,114.7027924198874,114.70152987290184,114.70656181468094
2022-03-25,106.13,122.67,123.18290253000153,123.19650373346805,123.17880323549224,123.18612782269693,123.18570335847251,123.18121390028101,123.18039587648215,123.1918966058392
2022-04-01,101.26,106.13,106.632887363564,106.63939781574896,106.63045946313169,106.63653218805284,106.63522194177409,106.63095073985899,106.62818740388641,106.634939051071
2022-04-08,110.83,101.26,101.7605163550516,101.76920000913186,101.7554630983108,101.76515057129103,101.7601225591793,101.75932752641428,101.75509934243179,101.75745976366177
2022-04-15,105.15,110.83,111.56836799764665,111.5723180289535,111.5681521950302,111.56887330743268,111.56698263490946,111.56587194898395,111.56547495950824,111.56834356604064
2022-04-22,108.36,105.15,105.93326323314892,105.93932408269231,105.93047981500953,105.93612550887426,105.93131171430264,105.93215000400245,105.92611193542008,105.92709994353415
2022-04-29,113.86,108.36,108.99014610824051,109.00301822452496,108.98859495814642,108.99466843850311,108.9907563094715,108.98836856351436,108.97911186702501,108.9907987411949
2022-05-06,112.12,113.86,114.7438092669722,114.75420276790605,114.74224797933626,114.74743260825315,114.74610338375184,114.74269395444757,114.74325295561154,114.75408361287431
2022-05-13,113.63,112.12,112.85548403420518,112.87629581479707,112.8536836829944,112.86204241130574,112.855381957562,112.85531376608233,112.84892260776577,112.86769471590358
2022-05-20,121.19,113.63,114.34411082714513,114.36740413881591,114.33865849663347,114.3525914730435,114.34469703538363,114.34123513905314,114.33940526267048,114.35737454663632
2022-05-27,125.68,121.19,121.94936428269989,121.97780883769387,121.94743121617334,121.95907534402244,121.94960950331809,121.94821593746296,121.93641944135342,121.96288724009217
2022-06-03,127.44,125.68,126.52792577865749,126.53347474619804,126.52334863633047,126.53321254784572,126.52167092647454,126.52747795938589,126.52076042192023,126.51435849948443
2022-06-10,119.22,127.44,128.47416548365123,128.47895739708616,128.47343626680103,128.4797600294,128.47444667483057,128.47293651275936,128.46936436255973,128.47365147544
2022-06-17,117.36,119.22,119.53927989081198,119.55452598595953,119.53292246659352,119.54587791275334,119.53820428458299,119.53664313637067,119.52946677702516,119.53600111343096
2022-06-24,119.21,117.36,117.72305544729896,117.74427476891674,117.72272630975965,117.73282633860521,117.72152588373451,117.71609395282046,117.71811642478603,117.7370097320957
