emb_row,site_id,site_name,site_type,month,year,obs_month_start,mean_cloud,n_scenes,patch_px,filename,sensor,emb_model,emb_dim,emb_ok
824,P010,Kharg,terminal,2022_06,2022,2022-06-01,15.644281833333336,6,320,S2_P010_Kharg_2022_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
825,P010,Kharg,terminal,2022_07,2022,2022-07-01,18.384226833333333,6,320,S2_P010_Kharg_2022_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
826,P010,Kharg,terminal,2022_08,2022,2022-08-01,9.183728,5,320,S2_P010_Kharg_2022_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
827,P010,Kharg,terminal,2022_09,2022,2022-09-01,2.722617166666666,6,320,S2_P010_Kharg_2022_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
828,P010,Kharg,terminal,2022_10,2022,2022-10-01,4.093745333333334,6,320,S2_P010_Kharg_2022_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
829,P010,Kharg,terminal,2022_11,2022,2022-11-01,6.937628,3,320,S2_P010_Kharg_2022_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
830,P010,Kharg,terminal,2022_12,2022,2022-12-01,4.3121784,5,320,S2_P010_Kharg_2022_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
831,P010,Kharg,terminal,2023_01,2023,2023-01-01,9.576631666666666,3,320,S2_P010_Kharg_2023_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
832,P010,Kharg,terminal,2023_02,2023,2023-02-01,8.4142035,2,320,S2_P010_Kharg_2023_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
833,P010,Kharg,terminal,2023_03,2023,2023-03-01,5.12275425,4,320,S2_P010_Kharg_2023_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
834,P010,Kharg,terminal,2023_04,2023,2023-04-01,21.310154333333333,6,320,S2_P010_Kharg_2023_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
835,P010,Kharg,terminal,2023_05,2023,2023-05-01,12.7994075,6,320,S2_P010_Kharg_2023_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
836,P010,Kharg,terminal,2023_06,2023,2023-06-01,17.512401333333333,6,320,S2_P010_Kharg_2023_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
837,P010,Kharg,terminal,2023_07,2023,2023-07-01,13.563847,8,320,S2_P010_Kharg_2023_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
838,P010,Kharg,terminal,2023_08,2023,2023-08-01,10.121777000000002,6,320,S2_P010_Kharg_2023_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
839,P010,Kharg,terminal,2023_09,2023,2023-09-01,2.6209476666666665,6,320,S2_P010_Kharg_2023_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
840,P010,Kharg,terminal,2023_10,2023,2023-10-01,3.4428292,5,320,S2_P010_Kharg_2023_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
841,P010,Kharg,terminal,2023_11,2023,2023-11-01,20.185521,4,320,S2_P010_Kharg_2023_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
842,P010,Kharg,terminal,2023_12,2023,2023-12-01,18.704322,3,320,S2_P010_Kharg_2023_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
843,P010,Kharg,terminal,2024_01,2024,2024-01-01,0.6786315,4,320,S2_P010_Kharg_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
844,P010,Kharg,terminal,2024_02,2024,2024-02-01,25.464053999999997,5,320,S2_P010_Kharg_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
845,P010,Kharg,terminal,2024_03,2024,2024-03-01,16.411168,5,320,S2_P010_Kharg_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
846,P010,Kharg,terminal,2024_04,2024,2024-04-01,18.9383372,5,320,S2_P010_Kharg_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
847,P010,Kharg,terminal,2024_05,2024,2024-05-01,17.87043866666667,3,320,S2_P010_Kharg_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
848,P010,Kharg,terminal,2024_06,2024,2024-06-01,15.265929,6,320,S2_P010_Kharg_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
849,P010,Kharg,terminal,2024_07,2024,2024-07-01,17.886415,6,320,S2_P010_Kharg_2024_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
850,P010,Kharg,terminal,2024_08,2024,2024-08-01,11.373594833333334,6,320,S2_P010_Kharg_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
851,P010,Kharg,terminal,2024_09,2024,2024-09-01,0.2882786666666667,6,320,S2_P010_Kharg_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
852,P010,Kharg,terminal,2024_10,2024,2024-10-01,4.6730393999999995,5,320,S2_P010_Kharg_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
853,P010,Kharg,terminal,2024_11,2024,2024-11-01,17.2975295,4,320,S2_P010_Kharg_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
854,P010,Kharg,terminal,2024_12,2024,2024-12-01,5.155083749999999,4,320,S2_P010_Kharg_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
855,P010,Kharg,terminal,2025_01,2025,2025-01-01,5.445883166666666,6,320,S2_P010_Kharg_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
856,P010,Kharg,terminal,2025_02,2025,2025-02-01,17.355105666666667,3,320,S2_P010_Kharg_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
857,P010,Kharg,terminal,2025_03,2025,2025-03-01,2.15676175,4,320,S2_P010_Kharg_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
858,P010,Kharg,terminal,2025_04,2025,2025-04-01,26.057072600000005,5,320,S2_P010_Kharg_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
859,P010,Kharg,terminal,2025_05,2025,2025-05-01,22.306570222222224,9,320,S2_P010_Kharg_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
860,P010,Kharg,terminal,2025_06,2025,2025-06-01,21.341038285714287,7,320,S2_P010_Kharg_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
861,P010,Kharg,terminal,2025_07,2025,2025-07-01,13.213189249999996,8,320,S2_P010_Kharg_2025_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
862,P010,Kharg,terminal,2025_08,2025,2025-08-01,2.4382478333333335,6,320,S2_P010_Kharg_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
863,P010,Kharg,terminal,2025_09,2025,2025-09-01,0.4443806666666666,6,320,S2_P010_Kharg_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
864,P010,Kharg,terminal,2025_10,2025,2025-10-01,0.143799625,8,320,S2_P010_Kharg_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
865,P010,Kharg,terminal,2025_11,2025,2025-11-01,12.836656571428572,7,320,S2_P010_Kharg_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
866,P010,Kharg,terminal,2025_12,2025,2025-12-01,5.964641,3,320,S2_P010_Kharg_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
867,P010,Kharg,terminal,2026_01,2026,2026-01-01,8.450268285714285,7,320,S2_P010_Kharg_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
868,P010,Kharg,terminal,2026_02,2026,2026-02-01,3.157645,5,320,S2_P010_Kharg_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
869,P010,Kharg,terminal,2026_03,2026,2026-03-01,10.967430666666669,6,320,S2_P010_Kharg_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
870,P010,Kharg,terminal,2026_04,2026,2026-04-01,23.8527135,4,320,S2_P010_Kharg_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
871,P010,Kharg,terminal,2026_05,2026,2026-05-01,17.498567099999995,10,320,S2_P010_Kharg_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
872,P010,Kharg,terminal,2026_06,2026,2026-06-01,15.106221200000002,5,320,S2_P010_Kharg_2026_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
873,P011,Yanbu,terminal,2019_01,2019,2019-01-01,1.686585,2,320,S2_P011_Yanbu_2019_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
874,P011,Yanbu,terminal,2019_02,2019,2019-02-01,21.492034333333336,3,320,S2_P011_Yanbu_2019_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
875,P011,Yanbu,terminal,2019_03,2019,2019-03-01,6.949910166666666,6,320,S2_P011_Yanbu_2019_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
876,P011,Yanbu,terminal,2019_04,2019,2019-04-01,7.1791738333333335,6,320,S2_P011_Yanbu_2019_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
877,P011,Yanbu,terminal,2019_05,2019,2019-05-01,5.8520145999999995,5,320,S2_P011_Yanbu_2019_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
878,P011,Yanbu,terminal,2019_06,2019,2019-06-01,3.436176833333333,6,320,S2_P011_Yanbu_2019_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
879,P011,Yanbu,terminal,2019_07,2019,2019-07-01,7.304759666666666,6,320,S2_P011_Yanbu_2019_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
880,P011,Yanbu,terminal,2019_08,2019,2019-08-01,11.889927166666666,6,320,S2_P011_Yanbu_2019_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
881,P011,Yanbu,terminal,2019_09,2019,2019-09-01,12.119474333333333,6,320,S2_P011_Yanbu_2019_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
882,P011,Yanbu,terminal,2019_10,2019,2019-10-01,2.6972361666666664,6,320,S2_P011_Yanbu_2019_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
883,P011,Yanbu,terminal,2019_11,2019,2019-11-01,2.16890025,4,320,S2_P011_Yanbu_2019_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
884,P011,Yanbu,terminal,2019_12,2019,2019-12-01,4.695459,7,320,S2_P011_Yanbu_2019_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
885,P011,Yanbu,terminal,2020_01,2020,2020-01-01,5.254502166666667,6,320,S2_P011_Yanbu_2020_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
886,P011,Yanbu,terminal,2020_02,2020,2020-02-01,19.545378666666668,6,320,S2_P011_Yanbu_2020_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
887,P011,Yanbu,terminal,2020_03,2020,2020-03-01,5.334579166666667,6,320,S2_P011_Yanbu_2020_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
888,P011,Yanbu,terminal,2020_04,2020,2020-04-01,7.361263999999999,6,320,S2_P011_Yanbu_2020_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
889,P011,Yanbu,terminal,2020_05,2020,2020-05-01,14.6003605,6,320,S2_P011_Yanbu_2020_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
890,P011,Yanbu,terminal,2020_06,2020,2020-06-01,3.748319166666666,6,320,S2_P011_Yanbu_2020_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
891,P011,Yanbu,terminal,2020_07,2020,2020-07-01,6.5037485,6,320,S2_P011_Yanbu_2020_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
892,P011,Yanbu,terminal,2020_08,2020,2020-08-01,6.8966988333333346,6,320,S2_P011_Yanbu_2020_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
893,P011,Yanbu,terminal,2020_09,2020,2020-09-01,2.5621128333333334,6,320,S2_P011_Yanbu_2020_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
894,P011,Yanbu,terminal,2020_10,2020,2020-10-01,0.153226,6,320,S2_P011_Yanbu_2020_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
895,P011,Yanbu,terminal,2020_11,2020,2020-11-01,5.670894666666666,6,320,S2_P011_Yanbu_2020_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
896,P011,Yanbu,terminal,2020_12,2020,2020-12-01,18.357908400000003,5,320,S2_P011_Yanbu_2020_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
897,P011,Yanbu,terminal,2021_01,2021,2021-01-01,4.252497833333334,6,320,S2_P011_Yanbu_2021_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
898,P011,Yanbu,terminal,2021_02,2021,2021-02-01,3.040454833333333,6,320,S2_P011_Yanbu_2021_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
899,P011,Yanbu,terminal,2021_03,2021,2021-03-01,1.8630462,5,320,S2_P011_Yanbu_2021_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
900,P011,Yanbu,terminal,2021_04,2021,2021-04-01,11.2107635,6,320,S2_P011_Yanbu_2021_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
901,P011,Yanbu,terminal,2021_05,2021,2021-05-01,3.3288786666666668,6,320,S2_P011_Yanbu_2021_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
902,P011,Yanbu,terminal,2021_06,2021,2021-06-01,7.427367999999999,6,320,S2_P011_Yanbu_2021_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
903,P011,Yanbu,terminal,2021_07,2021,2021-07-01,14.621574166666669,6,320,S2_P011_Yanbu_2021_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
904,P011,Yanbu,terminal,2021_08,2021,2021-08-01,9.111669666666666,6,320,S2_P011_Yanbu_2021_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
905,P011,Yanbu,terminal,2021_09,2021,2021-09-01,12.0679735,6,320,S2_P011_Yanbu_2021_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
906,P011,Yanbu,terminal,2021_10,2021,2021-10-01,0.7991988571428571,7,320,S2_P011_Yanbu_2021_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
907,P011,Yanbu,terminal,2021_11,2021,2021-11-01,0.4048946000000001,5,320,S2_P011_Yanbu_2021_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
908,P011,Yanbu,terminal,2021_12,2021,2021-12-01,0.2509723333333333,3,320,S2_P011_Yanbu_2021_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
909,P011,Yanbu,terminal,2022_01,2022,2022-01-01,0.2696195,2,320,S2_P011_Yanbu_2022_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
910,P011,Yanbu,terminal,2022_02,2022,2022-02-01,1.2091377500000002,4,320,S2_P011_Yanbu_2022_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
911,P011,Yanbu,terminal,2022_03,2022,2022-03-01,8.693867166666665,6,320,S2_P011_Yanbu_2022_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
912,P011,Yanbu,terminal,2022_04,2022,2022-04-01,6.5138414,5,320,S2_P011_Yanbu_2022_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
913,P011,Yanbu,terminal,2022_05,2022,2022-05-01,0.9282575,6,320,S2_P011_Yanbu_2022_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
914,P011,Yanbu,terminal,2022_06,2022,2022-06-01,3.034494499999999,6,320,S2_P011_Yanbu_2022_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
915,P011,Yanbu,terminal,2022_07,2022,2022-07-01,13.081938666666666,6,320,S2_P011_Yanbu_2022_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
916,P011,Yanbu,terminal,2022_08,2022,2022-08-01,20.42848366666667,6,320,S2_P011_Yanbu_2022_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
917,P011,Yanbu,terminal,2022_09,2022,2022-09-01,1.7868073333333332,6,320,S2_P011_Yanbu_2022_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
918,P011,Yanbu,terminal,2022_10,2022,2022-10-01,3.0132727142857147,7,320,S2_P011_Yanbu_2022_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
919,P011,Yanbu,terminal,2022_11,2022,2022-11-01,10.7373732,5,320,S2_P011_Yanbu_2022_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
920,P011,Yanbu,terminal,2022_12,2022,2022-12-01,22.554350000000003,5,320,S2_P011_Yanbu_2022_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
921,P011,Yanbu,terminal,2023_01,2023,2023-01-01,13.836465,4,320,S2_P011_Yanbu_2023_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
922,P011,Yanbu,terminal,2023_02,2023,2023-02-01,10.42893475,4,320,S2_P011_Yanbu_2023_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
923,P011,Yanbu,terminal,2023_03,2023,2023-03-01,2.0292682500000003,4,320,S2_P011_Yanbu_2023_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
924,P011,Yanbu,terminal,2023_04,2023,2023-04-01,16.8974205,4,320,S2_P011_Yanbu_2023_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
925,P011,Yanbu,terminal,2023_05,2023,2023-05-01,14.0423088,5,320,S2_P011_Yanbu_2023_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
926,P011,Yanbu,terminal,2023_06,2023,2023-06-01,3.755651166666667,6,320,S2_P011_Yanbu_2023_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
927,P011,Yanbu,terminal,2023_07,2023,2023-07-01,3.879210333333333,6,320,S2_P011_Yanbu_2023_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
928,P011,Yanbu,terminal,2023_08,2023,2023-08-01,7.536549166666667,6,320,S2_P011_Yanbu_2023_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
929,P011,Yanbu,terminal,2023_09,2023,2023-09-01,19.214560833333337,6,320,S2_P011_Yanbu_2023_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
930,P011,Yanbu,terminal,2023_10,2023,2023-10-01,6.3265724285714295,7,320,S2_P011_Yanbu_2023_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
931,P011,Yanbu,terminal,2023_11,2023,2023-11-01,5.141025,5,320,S2_P011_Yanbu_2023_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
932,P011,Yanbu,terminal,2023_12,2023,2023-12-01,7.824749200000001,5,320,S2_P011_Yanbu_2023_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
933,P011,Yanbu,terminal,2024_01,2024,2024-01-01,16.348734333333336,6,320,S2_P011_Yanbu_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
934,P011,Yanbu,terminal,2024_02,2024,2024-02-01,14.0030834,5,320,S2_P011_Yanbu_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
935,P011,Yanbu,terminal,2024_03,2024,2024-03-01,12.2992058,5,320,S2_P011_Yanbu_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
936,P011,Yanbu,terminal,2024_04,2024,2024-04-01,5.903638666666666,6,320,S2_P011_Yanbu_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
937,P011,Yanbu,terminal,2024_05,2024,2024-05-01,1.944039,6,320,S2_P011_Yanbu_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
938,P011,Yanbu,terminal,2024_06,2024,2024-06-01,18.328881833333337,6,320,S2_P011_Yanbu_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
939,P011,Yanbu,terminal,2024_07,2024,2024-07-01,9.605321,5,320,S2_P011_Yanbu_2024_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
940,P011,Yanbu,terminal,2024_08,2024,2024-08-01,10.660968666666667,6,320,S2_P011_Yanbu_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
941,P011,Yanbu,terminal,2024_09,2024,2024-09-01,0.9864783333333332,6,320,S2_P011_Yanbu_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
942,P011,Yanbu,terminal,2024_10,2024,2024-10-01,1.3324224,5,320,S2_P011_Yanbu_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
943,P011,Yanbu,terminal,2024_11,2024,2024-11-01,2.597532833333333,6,320,S2_P011_Yanbu_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
944,P011,Yanbu,terminal,2024_12,2024,2024-12-01,14.083042714285714,7,320,S2_P011_Yanbu_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
945,P011,Yanbu,terminal,2025_01,2025,2025-01-01,3.5182256666666674,6,320,S2_P011_Yanbu_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
946,P011,Yanbu,terminal,2025_02,2025,2025-02-01,20.07279375,4,320,S2_P011_Yanbu_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
947,P011,Yanbu,terminal,2025_03,2025,2025-03-01,6.639689625,8,320,S2_P011_Yanbu_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
948,P011,Yanbu,terminal,2025_04,2025,2025-04-01,7.704035,6,320,S2_P011_Yanbu_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
949,P011,Yanbu,terminal,2025_05,2025,2025-05-01,6.042262857142858,7,320,S2_P011_Yanbu_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
950,P011,Yanbu,terminal,2025_06,2025,2025-06-01,3.19333475,8,320,S2_P011_Yanbu_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
951,P011,Yanbu,terminal,2025_07,2025,2025-07-01,3.8515027142857146,7,320,S2_P011_Yanbu_2025_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
952,P011,Yanbu,terminal,2025_08,2025,2025-08-01,17.177440125,8,320,S2_P011_Yanbu_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
953,P011,Yanbu,terminal,2025_09,2025,2025-09-01,6.760600571428571,7,320,S2_P011_Yanbu_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
954,P011,Yanbu,terminal,2025_10,2025,2025-10-01,0.0303118571428571,7,320,S2_P011_Yanbu_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
955,P011,Yanbu,terminal,2025_11,2025,2025-11-01,18.219325,4,320,S2_P011_Yanbu_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
956,P011,Yanbu,terminal,2025_12,2025,2025-12-01,0.3304836666666667,3,320,S2_P011_Yanbu_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
957,P011,Yanbu,terminal,2026_01,2026,2026-01-01,5.315648499999999,6,320,S2_P011_Yanbu_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
958,P011,Yanbu,terminal,2026_02,2026,2026-02-01,9.453980166666666,6,320,S2_P011_Yanbu_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
959,P011,Yanbu,terminal,2026_03,2026,2026-03-01,11.812212857142857,7,320,S2_P011_Yanbu_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
960,P011,Yanbu,terminal,2026_04,2026,2026-04-01,8.950643374999999,8,320,S2_P011_Yanbu_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
961,P011,Yanbu,terminal,2026_05,2026,2026-05-01,9.306035571428572,7,320,S2_P011_Yanbu_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
962,P011,Yanbu,terminal,2026_06,2026,2026-06-01,4.9807638,5,320,S2_P011_Yanbu_2026_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
