date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2023-11-03,0.6065929532051086,0.07815007298877574,0.5284428802163329,0.6847430261938844,0.3934070368607839,0.07815007288502179,0.3152569639757621,0.47155710974580567
2023-11-10,0.5862430532773336,0.0696242596804239,0.5166187935969098,0.6558673129577575,0.41375696659088135,0.06962427181328665,0.34413269477759467,0.483381238404168
2023-11-17,0.5919269720713297,0.08889745588474257,0.5030295161865872,0.6808244279560722,0.4080730477968852,0.08889749149168832,0.3191755563051969,0.4969705392885735
2023-11-24,0.5931385358174642,0.08072670341359939,0.5124118324038649,0.6738652392310636,0.40686145424842834,0.08072667833668862,0.3261347759117397,0.48758813258511696
2023-12-01,0.5978925923506418,0.09535652840405984,0.502536063946582,0.6932491207547017,0.4021074175834656,0.09535649232314772,0.3067509252603179,0.49746390990661327
2023-12-08,0.5921069582303365,0.06281853586248878,0.5292884223678478,0.6549254940928253,0.40789302190144855,0.06281856251081792,0.34507445939063064,0.47071158441226646
2023-12-15,0.5988252659638723,0.09243091131721655,0.5063943546466557,0.6912561772810889,0.40117473403612774,0.09243092468910649,0.3087438093470213,0.4936056587252342
2023-12-22,0.6000077128410339,0.10985738771918002,0.4901503251218539,0.7098651005602139,0.39999226729075116,0.10985741102740412,0.290134856263347,0.5098496783181553
2023-12-29,0.5886810123920441,0.09096919058341436,0.4977118218086297,0.6796502029754584,0.41131897767384845,0.09096918979082363,0.3203497878830248,0.5022881674646721
2024-01-05,0.5938317676385244,0.09001246560891613,0.5038193020296082,0.6838442332474406,0.40616826216379803,0.09001246560891613,0.3161557965548819,0.49618072777271416
2024-01-12,0.6068213780721029,0.08655606802990232,0.5202653100422006,0.6933774461020052,0.39317864179611206,0.08655605679425457,0.30662258500185746,0.47973469859036666
2024-01-19,0.5343005458513895,0.038284433802234535,0.49601611204915497,0.5725849796536241,0.4656994541486104,0.038284433802234535,0.4274150203463759,0.5039838879508449
