week_ending_friday,from_site,to_site,n_voyages,mean_transit_days
2024-01-05,P008,P010,0.0,
2024-01-05,P008,P011,0.0,
2024-01-05,P009,P001,1.0,
2024-01-05,P009,P002,1.0,
2024-01-05,P009,P003,1.0,
2024-01-05,P009,P004,10.0,25.281909722222224
2024-01-05,P009,P005,3.0,60.97124421296296
2024-01-05,P009,P006,1.0,
2024-01-05,P009,P007,0.0,
2024-01-05,P009,P008,0.0,
2024-01-05,P009,P011,0.0,
2024-01-05,P010,P002,0.0,
2024-01-05,P010,P008,1.0,
2024-01-05,P011,P001,0.0,
2024-01-05,P011,P002,0.0,
2024-01-05,P011,P003,0.0,
2024-01-05,P011,P004,1.0,
2024-01-05,P011,P005,0.0,
2024-01-05,P011,P006,0.0,
2024-01-05,P011,P007,0.0,
2024-01-05,P011,P008,0.0,
2024-01-05,P011,P009,0.0,
2024-01-12,P001,P002,1.0,
2024-01-12,P001,P003,1.0,
2024-01-12,P001,P004,20.0,37.41972222222223
2024-01-12,P001,P005,6.0,27.66145447530864
2024-01-12,P001,P006,1.0,
2024-01-12,P001,P008,0.0,
2024-01-12,P001,P009,1.0,
2024-01-12,P001,P011,0.0,
2024-01-12,P002,P001,1.0,37.67234953703704
2024-01-12,P002,P003,5.0,8.413979166666666
2024-01-12,P002,P004,22.0,47.0678388047138
2024-01-12,P002,P005,0.0,
2024-01-12,P002,P006,4.0,67.59895447530864
2024-01-12,P002,P007,0.0,
2024-01-12,P002,P008,0.0,
2024-01-12,P002,P009,1.0,
2024-01-12,P002,P010,0.0,
2024-01-12,P002,P011,1.0,14.941898148148148
2024-01-12,P003,P001,1.0,
2024-01-12,P003,P002,7.0,7.575252976190476
2024-01-12,P003,P004,7.0,18.643061342592592
2024-01-12,P003,P005,1.0,
2024-01-12,P003,P006,2.0,53.185011574074075
2024-01-12,P003,P007,1.0,4.194444444444445
2024-01-12,P003,P008,2.0,1.4200925925925925
2024-01-12,P003,P009,1.0,27.68068287037037
2024-01-12,P003,P011,0.0,
2024-01-12,P004,P001,18.0,36.71314525462963
2024-01-12,P004,P002,25.0,36.20598611111111
2024-01-12,P004,P003,10.0,19.044494598765432
2024-01-12,P004,P005,7.0,66.8375636574074
2024-01-12,P004,P006,52.0,23.628020833333334
2024-01-12,P004,P007,1.0,77.91927083333333
2024-01-12,P004,P008,2.0,17.068159722222223
2024-01-12,P004,P009,13.0,44.50373119212963
2024-01-12,P004,P011,2.0,72.27438657407407
2024-01-12,P005,P001,4.0,42.68964699074074
2024-01-12,P005,P002,0.0,
2024-01-12,P005,P003,1.0,65.96905092592593
2024-01-12,P005,P004,4.0,59.030648148148146
2024-01-12,P005,P006,3.0,61.05334490740741
2024-01-12,P005,P008,0.0,
2024-01-12,P005,P009,2.0,
2024-01-12,P005,P011,1.0,52.402256944444446
2024-01-12,P006,P001,1.0,84.35936342592592
2024-01-12,P006,P002,1.0,18.01380787037037
2024-01-12,P006,P003,1.0,
2024-01-12,P006,P004,65.0,17.92585403311966
2024-01-12,P006,P005,4.0,38.82445601851852
2024-01-12,P006,P007,0.0,
2024-01-12,P006,P008,1.0,21.69820601851852
2024-01-12,P006,P009,7.0,7.823023726851852
2024-01-12,P006,P011,0.0,
2024-01-12,P007,P002,1.0,3.28599537037037
2024-01-12,P007,P003,0.0,
2024-01-12,P007,P004,0.0,
2024-01-12,P007,P005,0.0,
2024-01-12,P007,P011,0.0,
2024-01-12,P008,P001,0.0,
2024-01-12,P008,P002,1.0,10.195243055555556
2024-01-12,P008,P003,4.0,18.911964699074073
2024-01-12,P008,P004,0.0,
2024-01-12,P008,P005,0.0,
2024-01-12,P008,P006,0.0,
2024-01-12,P008,P007,0.0,
2024-01-12,P008,P010,1.0,23.428900462962964
2024-01-12,P008,P011,0.0,
2024-01-12,P009,P001,0.0,
2024-01-12,P009,P002,1.0,35.944340277777776
2024-01-12,P009,P003,0.0,
2024-01-12,P009,P004,11.0,15.526846891534392
2024-01-12,P009,P005,1.0,
2024-01-12,P009,P006,6.0,22.183692129629627
2024-01-12,P009,P007,0.0,
2024-01-12,P009,P008,0.0,
2024-01-12,P009,P011,0.0,
2024-01-12,P010,P002,0.0,
2024-01-12,P010,P008,0.0,
2024-01-12,P011,P001,0.0,
2024-01-12,P011,P002,0.0,
2024-01-12,P011,P003,0.0,
2024-01-12,P011,P004,1.0,16.26240740740741
2024-01-12,P011,P005,0.0,
2024-01-12,P011,P006,0.0,
2024-01-12,P011,P007,0.0,
2024-01-12,P011,P008,0.0,
2024-01-12,P011,P009,0.0,
2024-01-19,P001,P002,4.0,42.87454861111111
2024-01-19,P001,P003,0.0,
2024-01-19,P001,P004,20.0,57.516760912698416
2024-01-19,P001,P005,4.0,46.71715856481482
2024-01-19,P001,P006,3.0,35.19337962962963
2024-01-19,P001,P008,0.0,
2024-01-19,P001,P009,0.0,
2024-01-19,P001,P011,1.0,
2024-01-19,P002,P001,2.0,
2024-01-19,P002,P003,4.0,12.83511574074074
2024-01-19,P002,P004,23.0,67.01755787037037
2024-01-19,P002,P005,0.0,
2024-01-19,P002,P006,2.0,61.87271990740741
2024-01-19,P002,P007,0.0,
2024-01-19,P002,P008,4.0,12.043891782407407
2024-01-19,P002,P009,1.0,33.70111111111111
2024-01-19,P002,P010,0.0,
2024-01-19,P002,P011,1.0,33.75150462962963
2024-01-19,P003,P001,0.0,
2024-01-19,P003,P002,8.0,7.178700810185185
2024-01-19,P003,P004,11.0,15.068361742424242
2024-01-19,P003,P005,0.0,
2024-01-19,P003,P006,2.0,26.221481481481483
2024-01-19,P003,P007,0.0,
2024-01-19,P003,P008,4.0,7.702824074074074
2024-01-19,P003,P009,0.0,
2024-01-19,P003,P011,0.0,
2024-01-19,P004,P001,20.0,42.0431746031746
2024-01-19,P004,P002,22.0,48.91649801587302
2024-01-19,P004,P003,19.0,17.74304475308642
2024-01-19,P004,P005,8.0,74.24547453703704
2024-01-19,P004,P006,59.0,27.617826388888886
2024-01-19,P004,P007,0.0,
2024-01-19,P004,P008,1.0,
2024-01-19,P004,P009,12.0,35.55408564814815
2024-01-19,P004,P011,2.0,
2024-01-19,P005,P001,2.0,49.677824074074074
2024-01-19,P005,P002,2.0,
2024-01-19,P005,P003,2.0,55.62392361111111
2024-01-19,P005,P004,13.0,66.16337962962963
2024-01-19,P005,P006,4.0,43.59243055555555
2024-01-19,P005,P008,0.0,
2024-01-19,P005,P009,1.0,
2024-01-19,P005,P011,0.0,
2024-01-19,P006,P001,1.0,35.965555555555554
2024-01-19,P006,P002,3.0,31.92828317901235
2024-01-19,P006,P003,1.0,43.33385416666667
2024-01-19,P006,P004,54.0,13.25075016149871
2024-01-19,P006,P005,2.0,38.22513888888889
2024-01-19,P006,P007,0.0,
2024-01-19,P006,P008,1.0,22.038622685185185
2024-01-19,P006,P009,7.0,37.66010706018518
2024-01-19,P006,P011,0.0,
2024-01-19,P007,P002,1.0,2.276099537037037
2024-01-19,P007,P003,0.0,
2024-01-19,P007,P004,0.0,
2024-01-19,P007,P005,0.0,
2024-01-19,P007,P011,0.0,
2024-01-19,P008,P001,0.0,
2024-01-19,P008,P002,4.0,21.34255787037037
2024-01-19,P008,P003,1.0,17.765011574074073
2024-01-19,P008,P004,0.0,
2024-01-19,P008,P005,0.0,
2024-01-19,P008,P006,0.0,
2024-01-19,P008,P007,0.0,
2024-01-19,P008,P010,0.0,
2024-01-19,P008,P011,0.0,
2024-01-19,P009,P001,0.0,
2024-01-19,P009,P002,0.0,
2024-01-19,P009,P003,1.0,
2024-01-19,P009,P004,14.0,17.119135251322753
2024-01-19,P009,P005,1.0,42.58770833333333
2024-01-19,P009,P006,4.0,39.113747106481476
2024-01-19,P009,P007,0.0,
2024-01-19,P009,P008,0.0,
2024-01-19,P009,P011,0.0,
2024-01-19,P010,P002,0.0,
2024-01-19,P010,P008,0.0,
2024-01-19,P011,P001,0.0,
2024-01-19,P011,P002,0.0,
2024-01-19,P011,P003,0.0,
2024-01-19,P011,P004,2.0,16.329699074074075
2024-01-19,P011,P005,0.0,
2024-01-19,P011,P006,0.0,
2024-01-19,P011,P007,0.0,
2024-01-19,P011,P008,0.0,
2024-01-19,P011,P009,0.0,
2024-01-26,P001,P002,4.0,36.912337962962965
2024-01-26,P001,P003,1.0,62.85930555555556
2024-01-26,P001,P004,15.0,62.38760416666667
2024-01-26,P001,P005,3.0,49.45894097222222
2024-01-26,P001,P006,6.0,40.399172453703706
2024-01-26,P001,P008,0.0,
2024-01-26,P001,P009,0.0,
2024-01-26,P001,P011,1.0,
2024-01-26,P002,P001,2.0,
2024-01-26,P002,P003,11.0,38.44655197811448
2024-01-26,P002,P004,24.0,41.58474537037037
2024-01-26,P002,P005,1.0,64.26802083333334
2024-01-26,P002,P006,8.0,42.65439583333334
2024-01-26,P002,P007,0.0,
2024-01-26,P002,P008,0.0,
2024-01-26,P002,P009,0.0,
2024-01-26,P002,P010,0.0,
2024-01-26,P002,P011,1.0,40.132835648148145
2024-01-26,P003,P001,0.0,
2024-01-26,P003,P002,8.0,9.556989087301588
2024-01-26,P003,P004,7.0,22.522204034391535
2024-01-26,P003,P005,0.0,
2024-01-26,P003,P006,0.0,
2024-01-26,P003,P007,0.0,
2024-01-26,P003,P008,0.0,
2024-01-26,P003,P009,0.0,
2024-01-26,P003,P011,0.0,
2024-01-26,P004,P001,18.0,55.90262483465608
2024-01-26,P004,P002,17.0,42.6631029040404
2024-01-26,P004,P003,11.0,24.878059764309764
2024-01-26,P004,P005,5.0,61.87922453703704
2024-01-26,P004,P006,58.0,23.41731812169312
2024-01-26,P004,P007,0.0,
2024-01-26,P004,P008,2.0,14.626319444444444
2024-01-26,P004,P009,9.0,16.843229166666664
2024-01-26,P004,P011,2.0,38.90472222222222
2024-01-26,P005,P001,6.0,23.654845679012343
2024-01-26,P005,P002,2.0,
2024-01-26,P005,P003,0.0,
2024-01-26,P005,P004,7.0,49.33076388888889
2024-01-26,P005,P006,2.0,48.82462962962963
2024-01-26,P005,P008,0.0,
2024-01-26,P005,P009,1.0,
2024-01-26,P005,P011,0.0,
2024-01-26,P006,P001,1.0,
2024-01-26,P006,P002,1.0,
2024-01-26,P006,P003,0.0,
2024-01-26,P006,P004,53.0,16.60337285456188
2024-01-26,P006,P005,2.0,47.70956597222222
2024-01-26,P006,P007,0.0,
2024-01-26,P006,P008,1.0,21.628587962962964
2024-01-26,P006,P009,3.0,27.103885030864195
2024-01-26,P006,P011,0.0,
2024-01-26,P007,P002,0.0,
2024-01-26,P007,P003,0.0,
2024-01-26,P007,P004,0.0,
2024-01-26,P007,P005,0.0,
2024-01-26,P007,P011,1.0,65.72542824074074
2024-01-26,P008,P001,0.0,
2024-01-26,P008,P002,4.0,22.916571180555554
2024-01-26,P008,P003,1.0,17.99806712962963
2024-01-26,P008,P004,1.0,16.424421296296295
2024-01-26,P008,P005,0.0,
2024-01-26,P008,P006,0.0,
2024-01-26,P008,P007,0.0,
2024-01-26,P008,P010,0.0,
2024-01-26,P008,P011,0.0,
2024-01-26,P009,P001,1.0,85.19381944444444
2024-01-26,P009,P002,0.0,
2024-01-26,P009,P003,0.0,
2024-01-26,P009,P004,19.0,30.712134452160495
2024-01-26,P009,P005,1.0,
2024-01-26,P009,P006,3.0,80.1353587962963
2024-01-26,P009,P007,0.0,
2024-01-26,P009,P008,0.0,
2024-01-26,P009,P011,0.0,
2024-01-26,P010,P002,0.0,
2024-01-26,P010,P008,0.0,
2024-01-26,P011,P001,0.0,
2024-01-26,P011,P002,0.0,
2024-01-26,P011,P003,0.0,
2024-01-26,P011,P004,0.0,
2024-01-26,P011,P005,0.0,
2024-01-26,P011,P006,0.0,
2024-01-26,P011,P007,0.0,
2024-01-26,P011,P008,0.0,
2024-01-26,P011,P009,0.0,
2024-02-02,P001,P002,4.0,49.34899305555555
2024-02-02,P001,P003,1.0,
2024-02-02,P001,P004,15.0,46.3589224537037
2024-02-02,P001,P005,5.0,35.711903935185184
2024-02-02,P001,P006,0.0,
2024-02-02,P001,P008,1.0,
2024-02-02,P001,P009,0.0,
2024-02-02,P001,P011,0.0,
2024-02-02,P002,P001,3.0,44.73488425925926
2024-02-02,P002,P003,4.0,3.6896450617283953
2024-02-02,P002,P004,24.0,59.34076260288066
2024-02-02,P002,P005,2.0,
2024-02-02,P002,P006,3.0,34.97774691358025
2024-02-02,P002,P007,0.0,
2024-02-02,P002,P008,1.0,5.295092592592592
2024-02-02,P002,P009,0.0,
2024-02-02,P002,P010,0.0,
2024-02-02,P002,P011,1.0,40.60803240740741
2024-02-02,P003,P001,1.0,
2024-02-02,P003,P002,13.0,12.691466049382717
2024-02-02,P003,P004,10.0,25.243047839506172
2024-02-02,P003,P005,2.0,71.01813657407408
2024-02-02,P003,P006,1.0,52.74967592592593
2024-02-02,P003,P007,0.0,
2024-02-02,P003,P008,2.0,1.3963368055555556
2024-02-02,P003,P009,1.0,25.12412037037037
2024-02-02,P003,P011,1.0,8.883738425925927
2024-02-02,P004,P001,25.0,39.434307870370375
2024-02-02,P004,P002,30.0,59.02953033625732
2024-02-02,P004,P003,13.0,15.146594065656565
2024-02-02,P004,P005,3.0,59.07440972222222
2024-02-02,P004,P006,55.0,20.483521479328164
2024-02-02,P004,P007,0.0,
2024-02-02,P004,P008,0.0,
2024-02-02,P004,P009,7.0,18.816150462962963
2024-02-02,P004,P011,1.0,88.8330787037037
2024-02-02,P005,P001,4.0,22.326903935185186
2024-02-02,P005,P002,0.0,
2024-02-02,P005,P003,1.0,
2024-02-02,P005,P004,8.0,46.635474537037034
2024-02-02,P005,P006,2.0,58.45318865740741
2024-02-02,P005,P008,0.0,
2024-02-02,P005,P009,1.0,
2024-02-02,P005,P011,0.0,
2024-02-02,P006,P001,1.0,78.83293981481482
2024-02-02,P006,P002,3.0,14.474953703703704
2024-02-02,P006,P003,0.0,
2024-02-02,P006,P004,67.0,18.760488709372638
2024-02-02,P006,P005,3.0,38.7477662037037
2024-02-02,P006,P007,0.0,
2024-02-02,P006,P008,0.0,
2024-02-02,P006,P009,2.0,
2024-02-02,P006,P011,0.0,
2024-02-02,P007,P002,0.0,
2024-02-02,P007,P003,0.0,
2024-02-02,P007,P004,0.0,
2024-02-02,P007,P005,0.0,
2024-02-02,P008,P001,0.0,
2024-02-02,P008,P002,2.0,19.660468750000003
2024-02-02,P008,P003,2.0,13.17375
2024-02-02,P008,P004,1.0,17.047141203703703
2024-02-02,P008,P005,0.0,
2024-02-02,P008,P006,0.0,
2024-02-02,P008,P007,0.0,
2024-02-02,P008,P010,0.0,
2024-02-02,P008,P011,0.0,
2024-02-02,P009,P001,1.0,
2024-02-02,P009,P002,3.0,18.44957175925926
2024-02-02,P009,P003,1.0,
2024-02-02,P009,P004,11.0,20.421377314814816
2024-02-02,P009,P005,2.0,79.77225694444445
2024-02-02,P009,P006,5.0,17.908680555555556
2024-02-02,P009,P007,0.0,
2024-02-02,P009,P008,0.0,
2024-02-02,P009,P011,0.0,
2024-02-02,P010,P002,0.0,
2024-02-02,P010,P008,0.0,
2024-02-02,P011,P001,1.0,45.36054398148149
2024-02-02,P011,P002,0.0,
2024-02-02,P011,P003,0.0,
2024-02-02,P011,P004,0.0,
2024-02-02,P011,P005,0.0,
2024-02-02,P011,P006,0.0,
2024-02-02,P011,P007,0.0,
2024-02-02,P011,P008,0.0,
2024-02-02,P011,P009,1.0,
2024-02-09,P001,P002,2.0,
2024-02-09,P001,P003,0.0,
2024-02-09,P001,P004,19.0,62.79073263888889
2024-02-09,P001,P005,2.0,28.23778356481482
2024-02-09,P001,P006,3.0,
2024-02-09,P001,P008,0.0,
2024-02-09,P001,P009,1.0,74.80685185185185
2024-02-09,P001,P011,2.0,17.258640046296296
2024-02-09,P002,P001,2.0,
2024-02-09,P002,P003,6.0,35.44564583333333
2024-02-09,P002,P004,25.0,46.23660763888889
2024-02-09,P002,P005,6.0,71.1654224537037
2024-02-09,P002,P006,9.0,30.445626929012345
2024-02-09,P002,P007,0.0,
2024-02-09,P002,P008,1.0,8.123611111111112
2024-02-09,P002,P009,1.0,
2024-02-09,P002,P010,0.0,
2024-02-09,P002,P011,0.0,
2024-02-09,P003,P001,0.0,
2024-02-09,P003,P002,8.0,16.429107349537038
2024-02-09,P003,P004,7.0,19.122118055555553
2024-02-09,P003,P005,1.0,
2024-02-09,P003,P006,2.0,19.611203703703705
2024-02-09,P003,P007,0.0,
2024-02-09,P003,P008,0.0,
2024-02-09,P003,P009,0.0,
2024-02-09,P003,P011,1.0,26.85732638888889
2024-02-09,P004,P001,16.0,48.64762615740741
2024-02-09,P004,P002,22.0,40.79714387464388
2024-02-09,P004,P003,20.0,19.708722587719297
2024-02-09,P004,P005,8.0,51.57023919753087
2024-02-09,P004,P006,46.0,18.04175887345679
2024-02-09,P004,P007,1.0,8.833530092592593
2024-02-09,P004,P008,1.0,71.78234953703704
2024-02-09,P004,P009,10.0,15.601207561728394
2024-02-09,P004,P011,1.0,32.127037037037034
2024-02-09,P005,P001,2.0,35.55795717592593
2024-02-09,P005,P002,0.0,
2024-02-09,P005,P003,0.0,
2024-02-09,P005,P004,7.0,51.04694830246914
2024-02-09,P005,P006,0.0,
2024-02-09,P005,P008,0.0,
2024-02-09,P005,P009,0.0,
2024-02-09,P005,P011,0.0,
2024-02-09,P006,P001,2.0,46.48098379629629
2024-02-09,P006,P002,7.0,33.786150462962965
2024-02-09,P006,P003,1.0,25.609016203703703
2024-02-09,P006,P004,59.0,20.37304941421013
2024-02-09,P006,P005,3.0,41.310501543209874
2024-02-09,P006,P007,0.0,
2024-02-09,P006,P008,0.0,
2024-02-09,P006,P009,2.0,84.48430555555555
2024-02-09,P006,P011,0.0,
2024-02-09,P007,P002,0.0,
2024-02-09,P007,P003,0.0,
2024-02-09,P007,P004,0.0,
2024-02-09,P007,P005,0.0,
2024-02-09,P008,P001,0.0,
2024-02-09,P008,P002,1.0,
2024-02-09,P008,P003,3.0,18.536280864197533
2024-02-09,P008,P004,1.0,45.343159722222225
2024-02-09,P008,P005,0.0,
2024-02-09,P008,P006,0.0,
2024-02-09,P008,P007,1.0,16.65912037037037
2024-02-09,P008,P010,0.0,
2024-02-09,P008,P011,0.0,
2024-02-09,P009,P001,0.0,
2024-02-09,P009,P002,1.0,19.47030092592593
2024-02-09,P009,P003,0.0,
2024-02-09,P009,P004,9.0,27.94596990740741
2024-02-09,P009,P005,1.0,
2024-02-09,P009,P006,4.0,
2024-02-09,P009,P007,0.0,
2024-02-09,P009,P008,0.0,
2024-02-09,P009,P011,0.0,
2024-02-09,P010,P002,0.0,
2024-02-09,P010,P008,0.0,
2024-02-09,P011,P001,1.0,
2024-02-09,P011,P002,1.0,
2024-02-09,P011,P003,0.0,
2024-02-09,P011,P004,2.0,58.689907407407404
2024-02-09,P011,P005,0.0,
2024-02-09,P011,P006,0.0,
2024-02-09,P011,P007,0.0,
2024-02-09,P011,P008,0.0,
2024-02-09,P011,P009,0.0,
2024-02-16,P001,P002,2.0,44.42988425925926
2024-02-16,P001,P003,0.0,
2024-02-16,P001,P004,22.0,53.17774410774411
2024-02-16,P001,P005,6.0,35.70824652777778
2024-02-16,P001,P006,1.0,57.46704861111111
2024-02-16,P001,P008,0.0,
2024-02-16,P001,P009,2.0,65.54158564814814
2024-02-16,P001,P011,0.0,
2024-02-16,P002,P001,3.0,
2024-02-16,P002,P003,10.0,14.53982204861111
2024-02-16,P002,P004,27.0,46.92125210437711
2024-02-16,P002,P005,3.0,51.97179976851852
2024-02-16,P002,P006,6.0,36.29913483796296
2024-02-16,P002,P007,0.0,
2024-02-16,P002,P008,3.0,3.350806327160494
2024-02-16,P002,P009,2.0,66.18722222222222
2024-02-16,P002,P010,0.0,
2024-02-16,P002,P011,0.0,
2024-02-16,P003,P001,2.0,56.03706018518518
2024-02-16,P003,P002,12.0,23.792162247474746
2024-02-16,P003,P004,14.0,29.790895833333337
2024-02-16,P003,P005,0.0,
2024-02-16,P003,P006,1.0,24.06480324074074
2024-02-16,P003,P007,0.0,
2024-02-16,P003,P008,3.0,8.853510802469136
2024-02-16,P003,P009,1.0,70.3825
2024-02-16,P003,P011,0.0,
2024-02-16,P004,P001,25.0,48.05991970486111
2024-02-16,P004,P002,34.0,40.71984344541911
2024-02-16,P004,P003,14.0,14.366402567340067
2024-02-16,P004,P005,8.0,44.40654398148148
2024-02-16,P004,P006,52.0,20.532814814814813
2024-02-16,P004,P007,0.0,
2024-02-16,P004,P008,3.0,
2024-02-16,P004,P009,12.0,27.564603587962964
2024-02-16,P004,P011,1.0,29.044641203703705
2024-02-16,P005,P001,2.0,26.694930555555555
2024-02-16,P005,P002,1.0,37.96590277777778
2024-02-16,P005,P003,0.0,
2024-02-16,P005,P004,12.0,59.3227237654321
2024-02-16,P005,P006,2.0,38.55064814814815
2024-02-16,P005,P008,0.0,
2024-02-16,P005,P009,1.0,
2024-02-16,P005,P011,0.0,
2024-02-16,P006,P001,1.0,62.32006944444444
2024-02-16,P006,P002,2.0,18.828819444444445
2024-02-16,P006,P003,2.0,19.504913194444445
2024-02-16,P006,P004,51.0,11.752129325048733
2024-02-16,P006,P005,4.0,47.96962962962963
2024-02-16,P006,P007,0.0,
2024-02-16,P006,P008,0.0,
2024-02-16,P006,P009,0.0,
2024-02-16,P006,P011,1.0,
2024-02-16,P007,P002,0.0,
2024-02-16,P007,P003,1.0,3.614525462962963
2024-02-16,P007,P004,1.0,26.9278125
2024-02-16,P007,P005,0.0,
2024-02-16,P008,P001,0.0,
2024-02-16,P008,P002,1.0,5.390821759259259
2024-02-16,P008,P003,2.0,10.019039351851852
2024-02-16,P008,P004,1.0,16.778657407407408
2024-02-16,P008,P005,0.0,
2024-02-16,P008,P006,0.0,
2024-02-16,P008,P007,0.0,
2024-02-16,P008,P010,0.0,
2024-02-16,P008,P011,0.0,
2024-02-16,P009,P001,2.0,42.66822916666667
2024-02-16,P009,P002,3.0,69.77302083333333
2024-02-16,P009,P003,2.0,41.30552662037037
2024-02-16,P009,P004,11.0,28.375205761316874
2024-02-16,P009,P005,0.0,
2024-02-16,P009,P006,3.0,67.62497685185186
2024-02-16,P009,P007,0.0,
2024-02-16,P009,P008,0.0,
2024-02-16,P009,P011,0.0,
2024-02-16,P010,P002,0.0,
2024-02-16,P010,P008,0.0,
2024-02-16,P011,P001,1.0,
2024-02-16,P011,P002,1.0,25.688391203703706
2024-02-16,P011,P003,0.0,
2024-02-16,P011,P004,1.0,
2024-02-16,P011,P005,0.0,
2024-02-16,P011,P006,0.0,
2024-02-16,P011,P007,1.0,8.296793981481482
2024-02-16,P011,P008,0.0,
2024-02-16,P011,P009,1.0,
2024-02-23,P001,P002,1.0,55.57417824074074
2024-02-23,P001,P003,0.0,
2024-02-23,P001,P004,17.0,53.14734217171717
2024-02-23,P001,P005,6.0,28.039594907407405
2024-02-23,P001,P006,4.0,59.42538966049383
2024-02-23,P001,P008,0.0,
2024-02-23,P001,P009,0.0,
2024-02-23,P001,P011,0.0,
2024-02-23,P002,P001,3.0,45.98271990740741
2024-02-23,P002,P003,7.0,10.258431712962963
2024-02-23,P002,P004,31.0,44.524518097643096
2024-02-23,P002,P005,1.0,
2024-02-23,P002,P006,5.0,40.981820987654324
2024-02-23,P002,P007,0.0,
2024-02-23,P002,P008,2.0,66.55635416666667
2024-02-23,P002,P009,0.0,
2024-02-23,P002,P010,0.0,
2024-02-23,P002,P011,2.0,39.035046296296294
2024-02-23,P003,P001,0.0,
2024-02-23,P003,P002,16.0,17.615683697089946
2024-02-23,P003,P004,8.0,26.628840663580245
2024-02-23,P003,P005,0.0,
2024-02-23,P003,P006,0.0,
2024-02-23,P003,P007,0.0,
2024-02-23,P003,P008,3.0,6.434336419753087
2024-02-23,P003,P009,1.0,
2024-02-23,P003,P011,0.0,
2024-02-23,P004,P001,24.0,41.441411394032926
2024-02-23,P004,P002,19.0,45.37199074074074
2024-02-23,P004,P003,17.0,18.45417906746032
2024-02-23,P004,P005,7.0,49.979479166666664
2024-02-23,P004,P006,46.0,24.785302706552706
2024-02-23,P004,P007,0.0,
2024-02-23,P004,P008,2.0,42.97216435185185
2024-02-23,P004,P009,12.0,29.77728587962963
2024-02-23,P004,P011,3.0,
2024-02-23,P005,P001,4.0,35.02311921296297
2024-02-23,P005,P002,1.0,
2024-02-23,P005,P003,1.0,62.434247685185184
2024-02-23,P005,P004,6.0,42.21746527777778
2024-02-23,P005,P006,4.0,50.27166666666667
2024-02-23,P005,P008,0.0,
2024-02-23,P005,P009,2.0,
2024-02-23,P005,P011,1.0,
2024-02-23,P006,P001,0.0,
2024-02-23,P006,P002,6.0,24.843541666666667
2024-02-23,P006,P003,1.0,
2024-02-23,P006,P004,62.0,15.269981884057971
2024-02-23,P006,P005,1.0,57.012685185185184
2024-02-23,P006,P007,0.0,
2024-02-23,P006,P008,1.0,
2024-02-23,P006,P009,0.0,
2024-02-23,P006,P011,0.0,
2024-02-23,P007,P002,0.0,
2024-02-23,P007,P003,0.0,
2024-02-23,P007,P004,1.0,10.077407407407408
2024-02-23,P007,P005,0.0,
2024-02-23,P008,P001,0.0,
2024-02-23,P008,P002,7.0,15.359727182539682
2024-02-23,P008,P003,1.0,17.611631944444444
2024-02-23,P008,P004,1.0,
2024-02-23,P008,P005,0.0,
2024-02-23,P008,P006,0.0,
2024-02-23,P008,P007,0.0,
2024-02-23,P008,P010,0.0,
2024-02-23,P008,P011,0.0,
2024-02-23,P009,P001,2.0,43.2169212962963
2024-02-23,P009,P002,2.0,66.07429398148147
2024-02-23,P009,P003,0.0,
2024-02-23,P009,P004,12.0,29.353030092592594
2024-02-23,P009,P005,1.0,
2024-02-23,P009,P006,2.0,7.6928935185185185
2024-02-23,P009,P007,0.0,
2024-02-23,P009,P008,0.0,
2024-02-23,P009,P011,1.0,30.363842592592594
2024-02-23,P010,P002,0.0,
2024-02-23,P010,P008,0.0,
2024-02-23,P011,P001,0.0,
2024-02-23,P011,P002,0.0,
2024-02-23,P011,P003,0.0,
2024-02-23,P011,P004,1.0,
2024-02-23,P011,P005,0.0,
2024-02-23,P011,P006,0.0,
2024-02-23,P011,P008,0.0,
2024-02-23,P011,P009,0.0,
2024-03-01,P001,P002,2.0,47.48879629629629
2024-03-01,P001,P003,2.0,45.901238425925925
2024-03-01,P001,P004,18.0,47.845415702160494
2024-03-01,P001,P005,2.0,16.846747685185186
2024-03-01,P001,P006,3.0,
2024-03-01,P001,P008,0.0,
2024-03-01,P001,P009,0.0,
2024-03-01,P001,P011,0.0,
2024-03-01,P002,P001,4.0,76.23099537037037
2024-03-01,P002,P003,4.0,5.6910185185185185
2024-03-01,P002,P004,25.0,32.074287367724864
2024-03-01,P002,P005,1.0,
2024-03-01,P002,P006,5.0,24.64305787037037
2024-03-01,P002,P007,0.0,
2024-03-01,P002,P008,2.0,5.840445601851852
2024-03-01,P002,P009,2.0,
2024-03-01,P002,P010,0.0,
2024-03-01,P002,P011,0.0,
2024-03-01,P003,P001,0.0,
2024-03-01,P003,P002,12.0,25.790942129629627
2024-03-01,P003,P004,9.0,18.0699041005291
2024-03-01,P003,P005,1.0,
2024-03-01,P003,P006,1.0,23.90193287037037
2024-03-01,P003,P007,0.0,
2024-03-01,P003,P008,3.0,10.041273148148148
2024-03-01,P003,P009,2.0,24.831365740740743
2024-03-01,P003,P011,0.0,
2024-03-01,P004,P001,18.0,40.88495783730159
2024-03-01,P004,P002,21.0,43.21230709876543
2024-03-01,P004,P003,10.0,19.49202980324074
2024-03-01,P004,P005,5.0,46.40448302469136
2024-03-01,P004,P006,47.0,24.80743993993994
2024-03-01,P004,P007,0.0,
2024-03-01,P004,P008,0.0,
2024-03-01,P004,P009,13.0,33.47804563492063
2024-03-01,P004,P011,0.0,
2024-03-01,P005,P001,4.0,24.058614969135803
