week_ending_friday,chokepoint,gfw_total_hours,gfw_total_vessels,gfw_cargo_hours,gfw_bunker_hours,gfw_other_hours,gfw_other_share,gfw_total_hours_mom_pct,gfw_mean_presence_hours_per_vessel,pw_n_tanker,pw_n_total,pw_capacity_tanker,pw_capacity,pw_tanker_share,pw_tanker_cap_share,pw_avg_tanker_size,pw_n_tanker_wow_pct,pw_capacity_tanker_4w_ma,sar_detections_total,sar_detections_dark,sar_dark_share
2021-04-16,hormuz,102334.0,2368.0,27329.0,734.0,70929.0,0.69311273,17.567179,43.21537,416.0,660.0,19861032.0,26873270.0,0.630303,0.7390627,47742.867,13.043478,16512037.0,1352.0,717.0,0.5303255
2021-04-23,hormuz,102334.0,2368.0,27329.0,734.0,70929.0,0.69311273,17.567179,43.21537,346.0,567.0,15942105.0,22658652.0,0.61022925,0.703577,46075.45,-16.826923,16538874.0,1352.0,717.0,0.5303255
2021-04-30,hormuz,122580.0,2659.0,34854.0,922.0,82508.0,0.6730951,19.784235,46.100037,395.0,666.0,20526400.0,28534412.0,0.5930931,0.71935594,51965.566,14.16185,17819866.0,1618.0,736.0,0.45488256
2021-05-07,hormuz,122580.0,2659.0,34854.0,922.0,82508.0,0.6730951,19.784235,46.100037,328.0,566.0,16323586.0,22833724.0,0.5795053,0.71488935,49767.03,-16.962025,18163280.0,1618.0,736.0,0.45488256
2021-05-14,hormuz,122580.0,2659.0,34854.0,922.0,82508.0,0.6730951,19.784235,46.100037,352.0,564.0,17415284.0,23199474.0,0.6241135,0.7506758,49475.24,7.3170733,17551844.0,1618.0,736.0,0.45488256
2021-05-21,hormuz,122580.0,2659.0,34854.0,922.0,82508.0,0.6730951,19.784235,46.100037,403.0,655.0,19804824.0,27171594.0,0.61526716,0.72887975,49143.49,14.488636,18517524.0,1618.0,736.0,0.45488256
2021-05-28,hormuz,136991.0,2653.0,39298.0,947.0,90535.0,0.66088283,11.756404,51.63626,338.0,559.0,18022902.0,24554790.0,0.60465115,0.7339872,53322.195,-16.129032,17891650.0,1337.0,594.0,0.44427824
2021-06-04,hormuz,136991.0,2653.0,39298.0,947.0,90535.0,0.66088283,11.756404,51.63626,367.0,587.0,16403468.0,23249754.0,0.62521297,0.70553297,44696.098,8.579882,17911620.0,1337.0,594.0,0.44427824
2021-06-11,hormuz,136991.0,2653.0,39298.0,947.0,90535.0,0.66088283,11.756404,51.63626,410.0,654.0,19072104.0,27011756.0,0.62691134,0.7060668,46517.33,11.716621,18325824.0,1337.0,594.0,0.44427824
2021-06-18,hormuz,136991.0,2653.0,39298.0,947.0,90535.0,0.66088283,11.756404,51.63626,383.0,637.0,19346944.0,27253492.0,0.6012559,0.70988864,50514.215,-6.585366,18211356.0,1337.0,594.0,0.44427824
2021-06-25,hormuz,136991.0,2653.0,39298.0,947.0,90535.0,0.66088283,11.756404,51.63626,394.0,643.0,19361324.0,26980932.0,0.61275274,0.7175929,49140.418,2.8720627,18545960.0,1337.0,594.0,0.44427824
2021-07-02,hormuz,137756.0,2596.0,37413.0,951.0,92573.0,0.672007,0.55843085,53.064716,402.0,643.0,19096560.0,26645314.0,0.62519443,0.7166949,47503.883,2.0304568,19219234.0,1508.0,746.0,0.49469495
2021-07-09,hormuz,137756.0,2596.0,37413.0,951.0,92573.0,0.672007,0.55843085,53.064716,385.0,616.0,18577500.0,25509668.0,0.625,0.72825325,48253.246,-4.2288556,19095582.0,1508.0,746.0,0.49469495
2021-07-16,hormuz,137756.0,2596.0,37413.0,951.0,92573.0,0.672007,0.55843085,53.064716,373.0,627.0,19350108.0,26917640.0,0.5948963,0.71886355,51876.97,-3.116883,19096374.0,1508.0,746.0,0.49469495
2021-07-23,hormuz,137756.0,2596.0,37413.0,951.0,92573.0,0.672007,0.55843085,53.064716,365.0,574.0,17150400.0,23030094.0,0.6358885,0.7446951,46987.395,-2.144772,18543642.0,1508.0,746.0,0.49469495
2021-07-30,hormuz,157295.0,2649.0,39986.0,1368.0,105071.0,0.6679869,14.183774,59.37901,410.0,614.0,18915360.0,24196308.0,0.66775244,0.7817457,46135.023,12.328767,18498342.0,1452.0,620.0,0.42699724
2021-08-06,hormuz,157295.0,2649.0,39986.0,1368.0,105071.0,0.6679869,14.183774,59.37901,389.0,625.0,18758650.0,26637762.0,0.6224,0.70421267,48222.75,-5.121951,18543630.0,1452.0,620.0,0.42699724
2021-08-13,hormuz,157295.0,2649.0,39986.0,1368.0,105071.0,0.6679869,14.183774,59.37901,398.0,635.0,19192148.0,25666016.0,0.6267716,0.747765,48221.477,2.3136246,18504140.0,1452.0,620.0,0.42699724
2021-08-20,hormuz,157295.0,2649.0,39986.0,1368.0,105071.0,0.6679869,14.183774,59.37901,359.0,597.0,18445120.0,25640462.0,0.60134006,0.71937543,51379.16,-9.798995,18827820.0,1452.0,620.0,0.42699724
2021-08-27,hormuz,157295.0,2649.0,39986.0,1368.0,105071.0,0.6679869,14.183774,59.37901,333.0,528.0,17191236.0,22599392.0,0.6306818,0.7606946,51625.332,-7.2423396,18396788.0,1452.0,620.0,0.42699724
2021-09-03,hormuz,130748.0,2581.0,33017.0,1153.0,91476.0,0.6996359,-16.877205,50.657883,386.0,629.0,18871920.0,25878912.0,0.6136725,0.7292392,48890.98,15.9159155,18425106.0,1382.0,590.0,0.42691752
2021-09-10,hormuz,130748.0,2581.0,33017.0,1153.0,91476.0,0.6996359,-16.877205,50.657883,372.0,619.0,17693792.0,25247784.0,0.6009693,0.7008057,47563.953,-3.626943,18050516.0,1382.0,590.0,0.42691752
2021-09-17,hormuz,130748.0,2581.0,33017.0,1153.0,91476.0,0.6996359,-16.877205,50.657883,373.0,583.0,19580156.0,26205374.0,0.6397942,0.747181,52493.72,0.26881722,18334276.0,1382.0,590.0,0.42691752
2021-09-24,hormuz,130748.0,2581.0,33017.0,1153.0,91476.0,0.6996359,-16.877205,50.657883,377.0,620.0,17999360.0,25374368.0,0.60806453,0.7093521,47743.66,1.072386,18536306.0,1382.0,590.0,0.42691752
2021-10-01,hormuz,150639.0,2520.0,39969.0,1615.0,104180.0,0.69158715,15.213235,59.77738,394.0,627.0,18944940.0,25743044.0,0.6283892,0.7359247,48083.605,4.509284,18554562.0,1290.0,553.0,0.42868218
2021-10-08,hormuz,150639.0,2520.0,39969.0,1615.0,104180.0,0.69158715,15.213235,59.77738,405.0,661.0,18013852.0,25877208.0,0.61270803,0.69612813,44478.65,2.7918782,18634578.0,1290.0,553.0,0.42868218
2021-10-15,hormuz,150639.0,2520.0,39969.0,1615.0,104180.0,0.69158715,15.213235,59.77738,388.0,620.0,20326306.0,26988504.0,0.62580645,0.75314677,52387.387,-4.1975307,18821114.0,1290.0,553.0,0.42868218
2021-10-22,hormuz,150639.0,2520.0,39969.0,1615.0,104180.0,0.69158715,15.213235,59.77738,375.0,602.0,19086216.0,24475820.0,0.6229236,0.77979875,50896.574,-3.3505154,19092828.0,1290.0,553.0,0.42868218
2021-10-29,hormuz,159641.0,2578.0,46499.0,1486.0,106060.0,0.66436565,5.9758763,61.92436,382.0,601.0,19095710.0,25158482.0,0.6356073,0.75901675,49988.77,1.8666667,19130520.0,1372.0,571.0,0.41618076
2021-11-05,hormuz,159641.0,2578.0,46499.0,1486.0,106060.0,0.66436565,5.9758763,61.92436,328.0,550.0,18065812.0,23917874.0,0.59636366,0.75532687,55078.7,-14.136126,19143512.0,1372.0,571.0,0.41618076
2021-11-12,hormuz,159641.0,2578.0,46499.0,1486.0,106060.0,0.66436565,5.9758763,61.92436,380.0,601.0,18136408.0,25124112.0,0.6322795,0.72187257,47727.39,15.853659,18596036.0,1372.0,571.0,0.41618076
2021-11-19,hormuz,159641.0,2578.0,46499.0,1486.0,106060.0,0.66436565,5.9758763,61.92436,330.0,548.0,16561942.0,22871508.0,0.6021898,0.72412986,50187.703,-13.157895,17964968.0,1372.0,571.0,0.41618076
2021-11-26,hormuz,159641.0,2578.0,46499.0,1486.0,106060.0,0.66436565,5.9758763,61.92436,373.0,609.0,18098884.0,24693958.0,0.61247945,0.7329277,48522.48,13.030303,17715762.0,1372.0,571.0,0.41618076
2021-12-03,hormuz,143469.0,2636.0,41156.0,1120.0,96223.0,0.67068845,-10.13023,54.426785,421.0,687.0,20644448.0,28180292.0,0.6128093,0.7325846,49036.69,12.868632,18360420.0,1756.0,847.0,0.48234624
2021-12-10,hormuz,143469.0,2636.0,41156.0,1120.0,96223.0,0.67068845,-10.13023,54.426785,382.0,628.0,21362996.0,28267730.0,0.60828024,0.75573796,55924.074,-9.263658,19167068.0,1756.0,847.0,0.48234624
2021-12-17,hormuz,143469.0,2636.0,41156.0,1120.0,96223.0,0.67068845,-10.13023,54.426785,398.0,616.0,18882400.0,25427508.0,0.6461039,0.74259734,47443.215,4.188482,19747182.0,1756.0,847.0,0.48234624
2021-12-24,hormuz,143469.0,2636.0,41156.0,1120.0,96223.0,0.67068845,-10.13023,54.426785,380.0,601.0,19475424.0,26414252.0,0.6322795,0.7373074,51251.113,-4.522613,20091316.0,1756.0,847.0,0.48234624
2021-12-31,hormuz,107201.0,2575.0,30427.0,889.0,71599.0,0.6678949,-25.27933,41.631454,396.0,637.0,19150688.0,26146376.0,0.62166405,0.7324414,48360.324,4.2105265,19717878.0,1622.0,887.0,0.54685575
2022-01-07,hormuz,107201.0,2575.0,30427.0,889.0,71599.0,0.6678949,-25.27933,41.631454,384.0,620.0,19187564.0,26183690.0,0.61935484,0.73280597,49967.613,-3.030303,19174020.0,1622.0,887.0,0.54685575
2022-01-14,hormuz,107201.0,2575.0,30427.0,889.0,71599.0,0.6678949,-25.27933,41.631454,356.0,563.0,20069490.0,26474252.0,0.63232684,0.75807583,56374.973,-7.2916665,19470792.0,1622.0,887.0,0.54685575
2022-01-21,hormuz,107201.0,2575.0,30427.0,889.0,71599.0,0.6678949,-25.27933,41.631454,395.0,626.0,20193820.0,27195316.0,0.6309904,0.74254775,51123.598,10.955056,19650392.0,1622.0,887.0,0.54685575
2022-01-28,hormuz,214357.0,2763.0,56652.0,2525.0,133798.0,0.624183,99.95802,77.58125,384.0,595.0,19743894.0,26312348.0,0.6453782,0.7503661,51416.39,-2.78481,19798692.0,1691.0,698.0,0.41277352
2022-02-04,hormuz,214357.0,2763.0,56652.0,2525.0,133798.0,0.624183,99.95802,77.58125,393.0,627.0,20003236.0,26840240.0,0.6267943,0.7452704,50898.82,2.34375,20002610.0,1691.0,698.0,0.41277352
2022-02-11,hormuz,214357.0,2763.0,56652.0,2525.0,133798.0,0.624183,99.95802,77.58125,420.0,682.0,19992860.0,28083864.0,0.6158358,0.7118985,47602.05,6.8702292,19983454.0,1691.0,698.0,0.41277352
2022-02-18,hormuz,214357.0,2763.0,56652.0,2525.0,133798.0,0.624183,99.95802,77.58125,406.0,674.0,21262076.0,28511428.0,0.6023739,0.7457387,52369.645,-3.3333333,20250516.0,1691.0,698.0,0.41277352
2022-02-25,hormuz,214357.0,2763.0,56652.0,2525.0,133798.0,0.624183,99.95802,77.58125,397.0,658.0,20088976.0,27790596.0,0.6033435,0.72286963,50601.957,-2.2167487,20336788.0,1691.0,698.0,0.41277352
2022-03-04,hormuz,206685.0,2762.0,61189.0,1580.0,128175.0,0.6201466,-3.579076,74.83164,439.0,687.0,20730918.0,28039284.0,0.6390102,0.73935264,47223.047,10.579345,20518708.0,1390.0,570.0,0.41007194
2022-03-11,hormuz,206685.0,2762.0,61189.0,1580.0,128175.0,0.6201466,-3.579076,74.83164,415.0,651.0,21218452.0,27820648.0,0.6374808,0.76268715,51128.797,-5.4669704,20825106.0,1390.0,570.0,0.41007194
2022-03-18,hormuz,206685.0,2762.0,61189.0,1580.0,128175.0,0.6201466,-3.579076,74.83164,413.0,670.0,21531848.0,29384094.0,0.6164179,0.7327722,52135.223,-0.48192772,20892548.0,1390.0,570.0,0.41007194
2022-03-25,hormuz,206685.0,2762.0,61189.0,1580.0,128175.0,0.6201466,-3.579076,74.83164,395.0,662.0,19787116.0,26934820.0,0.59667677,0.7346296,50093.965,-4.3583536,20817084.0,1390.0,570.0,0.41007194
2022-04-01,hormuz,187030.0,2826.0,57009.0,1534.0,114397.0,0.6116505,-9.509641,66.181885,451.0,723.0,22679162.0,31144428.0,0.6237898,0.7281933,50286.39,14.177216,21304144.0,1287.0,550.0,0.42735043
2022-04-08,hormuz,187030.0,2826.0,57009.0,1534.0,114397.0,0.6116505,-9.509641,66.181885,398.0,643.0,19624668.0,26488974.0,0.61897355,0.7408618,49308.21,-11.751663,20905698.0,1287.0,550.0,0.42735043
2022-04-15,hormuz,187030.0,2826.0,57009.0,1534.0,114397.0,0.6116505,-9.509641,66.181885,455.0,722.0,22626272.0,29698348.0,0.6301939,0.7618698,49728.074,14.321608,21179304.0,1287.0,550.0,0.42735043
2022-04-22,hormuz,187030.0,2826.0,57009.0,1534.0,114397.0,0.6116505,-9.509641,66.181885,435.0,706.0,21897048.0,29859244.0,0.6161473,0.73334235,50338.043,-4.3956046,21706788.0,1287.0,550.0,0.42735043
2022-04-29,hormuz,234154.0,2989.0,64948.0,2790.0,139327.0,0.5950229,25.195957,78.33858,427.0,685.0,22616996.0,29269546.0,0.62335765,0.7727143,52967.207,-1.8390805,21691246.0,1686.0,675.0,0.40035588
2022-05-06,hormuz,234154.0,2989.0,64948.0,2790.0,139327.0,0.5950229,25.195957,78.33858,444.0,724.0,22271304.0,29985972.0,0.6132597,0.7427242,50160.598,3.9812646,22352906.0,1686.0,675.0,0.40035588
2022-05-13,hormuz,234154.0,2989.0,64948.0,2790.0,139327.0,0.5950229,25.195957,78.33858,425.0,686.0,18922660.0,26675624.0,0.61953354,0.70936143,44523.902,-4.279279,21427002.0,1686.0,675.0,0.40035588
2022-05-20,hormuz,234154.0,2989.0,64948.0,2790.0,139327.0,0.5950229,25.195957,78.33858,402.0,669.0,21519306.0,28945504.0,0.60089684,0.7434421,53530.613,-5.4117646,21332566.0,1686.0,675.0,0.40035588
2022-05-27,hormuz,234154.0,2989.0,64948.0,2790.0,139327.0,0.5950229,25.195957,78.33858,404.0,656.0,17772276.0,24127026.0,0.61585367,0.73661286,43990.785,0.49751243,20121386.0,1686.0,675.0,0.40035588
2022-06-03,hormuz,225028.0,2954.0,57520.0,2084.0,131077.0,0.58249193,-3.897435,76.17738,423.0,651.0,21251408.0,27443312.0,0.6497696,0.77437466,50239.734,4.7029705,19866412.0,1401.0,584.0,0.4168451
2022-06-10,hormuz,225028.0,2954.0,57520.0,2084.0,131077.0,0.58249193,-3.897435,76.17738,452.0,706.0,20811096.0,27999578.0,0.6402266,0.7432646,46042.246,6.855792,20338522.0,1401.0,584.0,0.4168451
2022-06-17,hormuz,225028.0,2954.0,57520.0,2084.0,131077.0,0.58249193,-3.897435,76.17738,440.0,700.0,20381548.0,28059370.0,0.62857145,0.7263723,46321.703,-2.6548672,20054082.0,1401.0,584.0,0.4168451
2022-06-24,hormuz,225028.0,2954.0,57520.0,2084.0,131077.0,0.58249193,-3.897435,76.17738,429.0,675.0,22569150.0,29640932.0,0.63555557,0.76141834,52608.742,-2.5,21253300.0,1401.0,584.0,0.4168451
2022-07-01,hormuz,219824.0,2939.0,56831.0,2297.0,130932.0,0.59562194,-2.312601,74.79551,412.0,673.0,21051260.0,27898852.0,0.6121842,0.7545565,51095.29,-3.962704,21203264.0,1160.0,534.0,0.46034482
2022-07-08,hormuz,219824.0,2939.0,56831.0,2297.0,130932.0,0.59562194,-2.312601,74.79551,441.0,706.0,20466508.0,27720912.0,0.6246459,0.73830575,46409.316,7.038835,21117116.0,1160.0,534.0,0.46034482
2022-07-15,hormuz,219824.0,2939.0,56831.0,2297.0,130932.0,0.59562194,-2.312601,74.79551,430.0,666.0,24573856.0,30114640.0,0.6456456,0.8160103,57148.504,-2.4943311,22165194.0,1160.0,534.0,0.46034482
2022-07-22,hormuz,219824.0,2939.0,56831.0,2297.0,130932.0,0.59562194,-2.312601,74.79551,422.0,658.0,21741308.0,28780690.0,0.6413374,0.75541306,51519.69,-1.8604652,21958234.0,1160.0,534.0,0.46034482
2022-07-29,hormuz,225767.0,2913.0,55103.0,2854.0,138057.0,0.6115021,2.7035265,77.50326,428.0,656.0,21601224.0,28562596.0,0.652439,0.75627667,50470.152,1.421801,22095724.0,1741.0,766.0,0.43997702
2022-08-05,hormuz,225767.0,2913.0,55103.0,2854.0,138057.0,0.6115021,2.7035265,77.50326,417.0,658.0,18912408.0,25907564.0,0.6337386,0.7299956,45353.496,-2.5700934,21707200.0,1741.0,766.0,0.43997702
2022-08-12,hormuz,225767.0,2913.0,55103.0,2854.0,138057.0,0.6115021,2.7035265,77.50326,413.0,700.0,20172560.0,28144648.0,0.59,0.71674585,48843.973,-0.9592326,20606876.0,1741.0,766.0,0.43997702
2022-08-19,hormuz,225767.0,2913.0,55103.0,2854.0,138057.0,0.6115021,2.7035265,77.50326,434.0,684.0,20894104.0,28169158.0,0.63450295,0.7417369,48143.094,5.084746,20395074.0,1741.0,766.0,0.43997702
2022-08-26,hormuz,225767.0,2913.0,55103.0,2854.0,138057.0,0.6115021,2.7035265,77.50326,444.0,729.0,21209324.0,29657834.0,0.6090535,0.71513397,47768.746,2.3041475,20297098.0,1741.0,766.0,0.43997702
2022-09-02,hormuz,209329.0,2731.0,53710.0,2222.0,134492.0,0.642491,-7.2809577,76.649216,423.0,693.0,20979200.0,28371334.0,0.6103896,0.7394506,49596.215,-4.7297297,20813796.0,1420.0,571.0,0.40211266
2022-09-09,hormuz,209329.0,2731.0,53710.0,2222.0,134492.0,0.642491,-7.2809577,76.649216,450.0,747.0,24156660.0,32460836.0,0.60240966,0.7441786,53681.465,6.382979,21809822.0,1420.0,571.0,0.40211266
2022-09-16,hormuz,209329.0,2731.0,53710.0,2222.0,134492.0,0.642491,-7.2809577,76.649216,400.0,672.0,23182560.0,31221152.0,0.5952381,0.74252737,57956.4,-11.111111,22381936.0,1420.0,571.0,0.40211266
2022-09-23,hormuz,209329.0,2731.0,53710.0,2222.0,134492.0,0.642491,-7.2809577,76.649216,463.0,738.0,21235704.0,28848388.0,0.62737125,0.73611414,45865.453,15.75,22388532.0,1420.0,571.0,0.40211266
2022-09-30,hormuz,208563.0,2808.0,57488.0,2953.0,126500.0,0.6065314,-0.36593115,74.274574,413.0,655.0,19888988.0,26578748.0,0.63053435,0.7483041,48157.35,-10.799136,22115978.0,1220.0,511.0,0.41885245
2022-10-07,hormuz,208563.0,2808.0,57488.0,2953.0,126500.0,0.6065314,-0.36593115,74.274574,439.0,721.0,19769948.0,27622410.0,0.6088766,0.71572137,45034.05,6.2953997,21019300.0,1220.0,511.0,0.41885245
2022-10-14,hormuz,208563.0,2808.0,57488.0,2953.0,126500.0,0.6065314,-0.36593115,74.274574,415.0,665.0,22548198.0,29707396.0,0.62406015,0.7590096,54333.008,-5.4669704,20860710.0,1220.0,511.0,0.41885245
2022-10-21,hormuz,208563.0,2808.0,57488.0,2953.0,126500.0,0.6065314,-0.36593115,74.274574,416.0,698.0,18169044.0,25879704.0,0.5959885,0.70205766,43675.59,0.24096386,20094044.0,1220.0,511.0,0.41885245
2022-10-28,hormuz,199271.0,2861.0,54092.0,3100.0,126079.0,0.6327012,-4.4552484,69.65082,424.0,692.0,20734180.0,28276160.0,0.61271673,0.73327416,48901.367,1.9230769,20305342.0,1470.0,634.0,0.4312925
2022-11-04,hormuz,199271.0,2861.0,54092.0,3100.0,126079.0,0.6327012,-4.4552484,69.65082,476.0,759.0,21925080.0,28935146.0,0.627141,0.7577318,46061.094,12.264151,20844126.0,1470.0,634.0,0.4312925
2022-11-11,hormuz,199271.0,2861.0,54092.0,3100.0,126079.0,0.6327012,-4.4552484,69.65082,396.0,640.0,21991192.0,28665732.0,0.61875,0.7671596,55533.312,-16.806723,20704874.0,1470.0,634.0,0.4312925
2022-11-18,hormuz,199271.0,2861.0,54092.0,3100.0,126079.0,0.6327012,-4.4552484,69.65082,410.0,669.0,21250620.0,28157160.0,0.612855,0.7547146,51830.78,3.5353534,21475268.0,1470.0,634.0,0.4312925
2022-11-25,hormuz,199271.0,2861.0,54092.0,3100.0,126079.0,0.6327012,-4.4552484,69.65082,367.0,623.0,19661608.0,26589314.0,0.58908504,0.7394552,53573.86,-10.487804,21207124.0,1470.0,634.0,0.4312925
2022-12-02,hormuz,205766.0,2976.0,50052.0,2222.0,132661.0,0.6447178,3.2593803,69.1418,378.0,604.0,16196506.0,23106132.0,0.6258278,0.7009614,42847.9,2.997275,19774980.0,1422.0,625.0,0.4395218
2022-12-09,hormuz,205766.0,2976.0,50052.0,2222.0,132661.0,0.6447178,3.2593803,69.1418,392.0,639.0,17948162.0,23960516.0,0.6134585,0.74907243,45786.13,3.7037036,18764224.0,1422.0,625.0,0.4395218
2022-12-16,hormuz,205766.0,2976.0,50052.0,2222.0,132661.0,0.6447178,3.2593803,69.1418,364.0,610.0,19407510.0,26596662.0,0.5967213,0.7296972,53317.336,-7.142857,18303446.0,1422.0,625.0,0.4395218
2022-12-23,hormuz,205766.0,2976.0,50052.0,2222.0,132661.0,0.6447178,3.2593803,69.1418,384.0,634.0,19515218.0,25940418.0,0.60567826,0.7523093,50820.88,5.4945054,18266848.0,1422.0,625.0,0.4395218
2022-12-30,hormuz,217127.0,3010.0,55778.0,2327.0,135494.0,0.6240311,5.5213203,72.135216,403.0,640.0,18136914.0,25157316.0,0.6296875,0.72094,45004.75,4.9479165,18751952.0,1726.0,780.0,0.45191193
2023-01-06,hormuz,217127.0,3010.0,55778.0,2327.0,135494.0,0.6240311,5.5213203,72.135216,391.0,630.0,18144942.0,25202122.0,0.6206349,0.7199768,46406.5,-2.9776676,18801146.0,1726.0,780.0,0.45191193
2023-01-13,hormuz,217127.0,3010.0,55778.0,2327.0,135494.0,0.6240311,5.5213203,72.135216,381.0,639.0,20662962.0,27964302.0,0.59624416,0.73890495,54233.496,-2.5575447,19115008.0,1726.0,780.0,0.45191193
2023-01-20,hormuz,217127.0,3010.0,55778.0,2327.0,135494.0,0.6240311,5.5213203,72.135216,350.0,599.0,17392324.0,23446290.0,0.5843072,0.7417942,49692.35,-8.136483,18584286.0,1726.0,780.0,0.45191193
2023-01-27,hormuz,217127.0,3010.0,55778.0,2327.0,135494.0,0.6240311,5.5213203,72.135216,372.0,621.0,19497484.0,26497818.0,0.59903383,0.7358147,52412.59,6.285714,18924428.0,1726.0,780.0,0.45191193
2023-02-03,hormuz,216950.0,3044.0,61811.0,2628.0,129745.0,0.598041,-0.08151911,71.271355,402.0,663.0,19798788.0,27021864.0,0.60633487,0.73269516,49250.72,8.064516,19337890.0,1531.0,707.0,0.46178967
2023-02-10,hormuz,216950.0,3044.0,61811.0,2628.0,129745.0,0.598041,-0.08151911,71.271355,414.0,665.0,19798620.0,26183982.0,0.6225564,0.75613487,47822.758,2.9850745,19121804.0,1531.0,707.0,0.46178967
2023-02-17,hormuz,216950.0,3044.0,61811.0,2628.0,129745.0,0.598041,-0.08151911,71.271355,386.0,637.0,20401520.0,27695910.0,0.60596544,0.7366257,52853.676,-6.763285,19874104.0,1531.0,707.0,0.46178967
2023-02-24,hormuz,216950.0,3044.0,61811.0,2628.0,129745.0,0.598041,-0.08151911,71.271355,407.0,686.0,19002528.0,25667920.0,0.59329444,0.7403222,46689.26,5.4404144,19750364.0,1531.0,707.0,0.46178967
2023-03-03,hormuz,227144.0,3011.0,68918.0,2671.0,135470.0,0.5964058,4.6987786,75.43806,389.0,674.0,18705748.0,26157200.0,0.57715136,0.71512806,48086.754,-4.4226046,19477104.0,1853.0,802.0,0.43281165
2023-03-10,hormuz,227144.0,3011.0,68918.0,2671.0,135470.0,0.5964058,4.6987786,75.43806,396.0,646.0,20382886.0,27605784.0,0.6130031,0.7383556,51471.934,1.7994858,19623170.0,1853.0,802.0,0.43281165
2023-03-17,hormuz,227144.0,3011.0,68918.0,2671.0,135470.0,0.5964058,4.6987786,75.43806,413.0,690.0,19964664.0,27860028.0,0.59855074,0.716606,48340.59,4.292929,19513956.0,1853.0,802.0,0.43281165
2023-03-24,hormuz,227144.0,3011.0,68918.0,2671.0,135470.0,0.5964058,4.6987786,75.43806,410.0,685.0,19930454.0,27344788.0,0.5985401,0.7288575,48610.863,-0.72639227,19745938.0,1853.0,802.0,0.43281165
2023-03-31,hormuz,202721.0,2890.0,55583.0,2222.0,123983.0,0.61159426,-10.75221,70.145676,394.0,648.0,18730200.0,26031088.0,0.6080247,0.7195319,47538.574,-3.902439,19752050.0,1295.0,649.0,0.5011583
2023-04-07,hormuz,202721.0,2890.0,55583.0,2222.0,123983.0,0.61159426,-10.75221,70.145676,425.0,690.0,18851732.0,26529672.0,0.615942,0.7105904,44357.016,7.8680205,19369262.0,1295.0,649.0,0.5011583
2023-04-14,hormuz,202721.0,2890.0,55583.0,2222.0,123983.0,0.61159426,-10.75221,70.145676,411.0,699.0,20825222.0,27983400.0,0.58798283,0.74419916,50669.64,-3.2941177,19584402.0,1295.0,649.0,0.5011583
2023-04-21,hormuz,202721.0,2890.0,55583.0,2222.0,123983.0,0.61159426,-10.75221,70.145676,467.0,769.0,23373072.0,30956264.0,0.60728216,0.75503534,50049.406,13.625304,20445056.0,1295.0,649.0,0.5011583
2023-04-28,hormuz,243234.0,3258.0,60925.0,3499.0,150129.0,0.61722046,19.98461,74.657455,427.0,709.0,21179234.0,28570218.0,0.6022567,0.7413046,49600.08,-8.5653105,21057316.0,1593.0,765.0,0.48022598
2023-05-05,hormuz,243234.0,3258.0,60925.0,3499.0,150129.0,0.61722046,19.98461,74.657455,419.0,697.0,19843102.0,27019360.0,0.6011478,0.73440313,47358.24,-1.8735363,21305158.0,1593.0,765.0,0.48022598
2023-05-12,hormuz,243234.0,3258.0,60925.0,3499.0,150129.0,0.61722046,19.98461,74.657455,428.0,702.0,20970484.0,28249940.0,0.6096866,0.7423196,48996.457,2.1479714,21341474.0,1593.0,765.0,0.48022598
2023-05-19,hormuz,243234.0,3258.0,60925.0,3499.0,150129.0,0.61722046,19.98461,74.657455,456.0,760.0,22909940.0,32088764.0,0.6,0.71395516,50241.094,6.542056,21225690.0,1593.0,765.0,0.48022598
2023-05-26,hormuz,243234.0,3258.0,60925.0,3499.0,150129.0,0.61722046,19.98461,74.657455,442.0,732.0,21950270.0,28621076.0,0.60382515,0.7669268,49661.246,-3.0701754,21418448.0,1593.0,765.0,0.48022598
