week_ending_friday,region_type,region_id,region_short,detections_total,detections_dark,detections_matched,dark_share
2021-11-12,chokepoint,Panama Canal,panama,577.0,116.0,461.0,0.2010398613518197
2021-11-19,chokepoint,Panama Canal,panama,577.0,116.0,461.0,0.2010398613518197
2021-11-26,chokepoint,Panama Canal,panama,577.0,116.0,461.0,0.2010398613518197
2021-12-03,chokepoint,Panama Canal,panama,493.0,90.0,403.0,0.1825557809330628
2021-12-10,chokepoint,Panama Canal,panama,493.0,90.0,403.0,0.1825557809330628
2021-12-17,chokepoint,Panama Canal,panama,493.0,90.0,403.0,0.1825557809330628
2021-12-24,chokepoint,Panama Canal,panama,493.0,90.0,403.0,0.1825557809330628
2021-12-31,chokepoint,Panama Canal,panama,422.0,69.0,353.0,0.1635071090047393
2022-01-07,chokepoint,Panama Canal,panama,422.0,69.0,353.0,0.1635071090047393
2022-01-14,chokepoint,Panama Canal,panama,422.0,69.0,353.0,0.1635071090047393
2022-01-21,chokepoint,Panama Canal,panama,422.0,69.0,353.0,0.1635071090047393
2022-01-28,chokepoint,Panama Canal,panama,518.0,89.0,429.0,0.1718146718146718
2022-02-04,chokepoint,Panama Canal,panama,518.0,89.0,429.0,0.1718146718146718
2022-02-11,chokepoint,Panama Canal,panama,518.0,89.0,429.0,0.1718146718146718
2022-02-18,chokepoint,Panama Canal,panama,518.0,89.0,429.0,0.1718146718146718
2022-02-25,chokepoint,Panama Canal,panama,518.0,89.0,429.0,0.1718146718146718
2022-03-04,chokepoint,Panama Canal,panama,703.0,96.0,607.0,0.1365576102418207
2022-03-11,chokepoint,Panama Canal,panama,703.0,96.0,607.0,0.1365576102418207
2022-03-18,chokepoint,Panama Canal,panama,703.0,96.0,607.0,0.1365576102418207
2022-03-25,chokepoint,Panama Canal,panama,703.0,96.0,607.0,0.1365576102418207
2022-04-01,chokepoint,Panama Canal,panama,503.0,47.0,456.0,0.0934393638170974
2022-04-08,chokepoint,Panama Canal,panama,503.0,47.0,456.0,0.0934393638170974
2022-04-15,chokepoint,Panama Canal,panama,503.0,47.0,456.0,0.0934393638170974
2022-04-22,chokepoint,Panama Canal,panama,503.0,47.0,456.0,0.0934393638170974
2022-04-29,chokepoint,Panama Canal,panama,575.0,64.0,511.0,0.1113043478260869
2022-05-06,chokepoint,Panama Canal,panama,575.0,64.0,511.0,0.1113043478260869
2022-05-13,chokepoint,Panama Canal,panama,575.0,64.0,511.0,0.1113043478260869
2022-05-20,chokepoint,Panama Canal,panama,575.0,64.0,511.0,0.1113043478260869
2022-05-27,chokepoint,Panama Canal,panama,575.0,64.0,511.0,0.1113043478260869
2022-06-03,chokepoint,Panama Canal,panama,419.0,84.0,335.0,0.2004773269689737
2022-06-10,chokepoint,Panama Canal,panama,419.0,84.0,335.0,0.2004773269689737
2022-06-17,chokepoint,Panama Canal,panama,419.0,84.0,335.0,0.2004773269689737
2022-06-24,chokepoint,Panama Canal,panama,419.0,84.0,335.0,0.2004773269689737
2022-07-01,chokepoint,Panama Canal,panama,716.0,140.0,576.0,0.1955307262569832
2022-07-08,chokepoint,Panama Canal,panama,716.0,140.0,576.0,0.1955307262569832
2022-07-15,chokepoint,Panama Canal,panama,716.0,140.0,576.0,0.1955307262569832
2022-07-22,chokepoint,Panama Canal,panama,716.0,140.0,576.0,0.1955307262569832
2022-07-29,chokepoint,Panama Canal,panama,535.0,103.0,432.0,0.1925233644859813
2022-08-05,chokepoint,Panama Canal,panama,535.0,103.0,432.0,0.1925233644859813
2022-08-12,chokepoint,Panama Canal,panama,535.0,103.0,432.0,0.1925233644859813
2022-08-19,chokepoint,Panama Canal,panama,535.0,103.0,432.0,0.1925233644859813
2022-08-26,chokepoint,Panama Canal,panama,535.0,103.0,432.0,0.1925233644859813
2022-09-02,chokepoint,Panama Canal,panama,659.0,222.0,437.0,0.3368740515933232
2022-09-09,chokepoint,Panama Canal,panama,659.0,222.0,437.0,0.3368740515933232
2022-09-16,chokepoint,Panama Canal,panama,659.0,222.0,437.0,0.3368740515933232
2022-09-23,chokepoint,Panama Canal,panama,659.0,222.0,437.0,0.3368740515933232
2022-09-30,chokepoint,Panama Canal,panama,500.0,101.0,399.0,0.202
2022-10-07,chokepoint,Panama Canal,panama,500.0,101.0,399.0,0.202
2022-10-14,chokepoint,Panama Canal,panama,500.0,101.0,399.0,0.202
2022-10-21,chokepoint,Panama Canal,panama,500.0,101.0,399.0,0.202
2022-10-28,chokepoint,Panama Canal,panama,646.0,73.0,573.0,0.1130030959752322
2022-11-04,chokepoint,Panama Canal,panama,646.0,73.0,573.0,0.1130030959752322
2022-11-11,chokepoint,Panama Canal,panama,646.0,73.0,573.0,0.1130030959752322
2022-11-18,chokepoint,Panama Canal,panama,646.0,73.0,573.0,0.1130030959752322
2022-11-25,chokepoint,Panama Canal,panama,646.0,73.0,573.0,0.1130030959752322
2022-12-02,chokepoint,Panama Canal,panama,654.0,82.0,572.0,0.1253822629969418
2022-12-09,chokepoint,Panama Canal,panama,654.0,82.0,572.0,0.1253822629969418
2022-12-16,chokepoint,Panama Canal,panama,654.0,82.0,572.0,0.1253822629969418
2022-12-23,chokepoint,Panama Canal,panama,654.0,82.0,572.0,0.1253822629969418
2022-12-30,chokepoint,Panama Canal,panama,605.0,98.0,507.0,0.1619834710743801
2023-01-06,chokepoint,Panama Canal,panama,605.0,98.0,507.0,0.1619834710743801
2023-01-13,chokepoint,Panama Canal,panama,605.0,98.0,507.0,0.1619834710743801
2023-01-20,chokepoint,Panama Canal,panama,605.0,98.0,507.0,0.1619834710743801
2023-01-27,chokepoint,Panama Canal,panama,605.0,98.0,507.0,0.1619834710743801
2023-02-03,chokepoint,Panama Canal,panama,774.0,100.0,674.0,0.1291989664082687
2023-02-10,chokepoint,Panama Canal,panama,774.0,100.0,674.0,0.1291989664082687
2023-02-17,chokepoint,Panama Canal,panama,774.0,100.0,674.0,0.1291989664082687
2023-02-24,chokepoint,Panama Canal,panama,774.0,100.0,674.0,0.1291989664082687
2023-03-03,chokepoint,Panama Canal,panama,509.0,69.0,440.0,0.1355599214145383
2023-03-10,chokepoint,Panama Canal,panama,509.0,69.0,440.0,0.1355599214145383
2023-03-17,chokepoint,Panama Canal,panama,509.0,69.0,440.0,0.1355599214145383
2023-03-24,chokepoint,Panama Canal,panama,509.0,69.0,440.0,0.1355599214145383
2023-03-31,chokepoint,Panama Canal,panama,417.0,39.0,378.0,0.0935251798561151
2023-04-07,chokepoint,Panama Canal,panama,417.0,39.0,378.0,0.0935251798561151
2023-04-14,chokepoint,Panama Canal,panama,417.0,39.0,378.0,0.0935251798561151
2023-04-21,chokepoint,Panama Canal,panama,417.0,39.0,378.0,0.0935251798561151
2023-04-28,chokepoint,Panama Canal,panama,370.0,34.0,336.0,0.0918918918918919
2023-05-05,chokepoint,Panama Canal,panama,370.0,34.0,336.0,0.0918918918918919
2023-05-12,chokepoint,Panama Canal,panama,370.0,34.0,336.0,0.0918918918918919
2023-05-19,chokepoint,Panama Canal,panama,370.0,34.0,336.0,0.0918918918918919
2023-05-26,chokepoint,Panama Canal,panama,370.0,34.0,336.0,0.0918918918918919
2023-06-02,chokepoint,Panama Canal,panama,716.0,146.0,570.0,0.2039106145251396
2023-06-09,chokepoint,Panama Canal,panama,716.0,146.0,570.0,0.2039106145251396
2023-06-16,chokepoint,Panama Canal,panama,716.0,146.0,570.0,0.2039106145251396
2023-06-23,chokepoint,Panama Canal,panama,716.0,146.0,570.0,0.2039106145251396
2023-06-30,chokepoint,Panama Canal,panama,479.0,113.0,366.0,0.2359081419624217
2023-07-07,chokepoint,Panama Canal,panama,479.0,113.0,366.0,0.2359081419624217
2023-07-14,chokepoint,Panama Canal,panama,479.0,113.0,366.0,0.2359081419624217
2023-07-21,chokepoint,Panama Canal,panama,479.0,113.0,366.0,0.2359081419624217
2023-07-28,chokepoint,Panama Canal,panama,676.0,144.0,532.0,0.2130177514792899
2023-08-04,chokepoint,Panama Canal,panama,676.0,144.0,532.0,0.2130177514792899
2023-08-11,chokepoint,Panama Canal,panama,676.0,144.0,532.0,0.2130177514792899
2023-08-18,chokepoint,Panama Canal,panama,676.0,144.0,532.0,0.2130177514792899
2023-08-25,chokepoint,Panama Canal,panama,676.0,144.0,532.0,0.2130177514792899
2023-09-01,chokepoint,Panama Canal,panama,539.0,84.0,455.0,0.1558441558441558
2023-09-08,chokepoint,Panama Canal,panama,539.0,84.0,455.0,0.1558441558441558
2023-09-15,chokepoint,Panama Canal,panama,539.0,84.0,455.0,0.1558441558441558
2023-09-22,chokepoint,Panama Canal,panama,539.0,84.0,455.0,0.1558441558441558
2023-09-29,chokepoint,Panama Canal,panama,718.0,95.0,623.0,0.1323119777158774
2023-10-06,chokepoint,Panama Canal,panama,718.0,95.0,623.0,0.1323119777158774
2023-10-13,chokepoint,Panama Canal,panama,718.0,95.0,623.0,0.1323119777158774
2023-10-20,chokepoint,Panama Canal,panama,718.0,95.0,623.0,0.1323119777158774
2023-10-27,chokepoint,Panama Canal,panama,718.0,95.0,623.0,0.1323119777158774
2023-11-03,chokepoint,Panama Canal,panama,517.0,51.0,466.0,0.0986460348162475
2023-11-10,chokepoint,Panama Canal,panama,517.0,51.0,466.0,0.0986460348162475
2023-11-17,chokepoint,Panama Canal,panama,517.0,51.0,466.0,0.0986460348162475
2023-11-24,chokepoint,Panama Canal,panama,517.0,51.0,466.0,0.0986460348162475
2023-12-01,chokepoint,Panama Canal,panama,383.0,55.0,328.0,0.1436031331592689
2023-12-08,chokepoint,Panama Canal,panama,383.0,55.0,328.0,0.1436031331592689
2023-12-15,chokepoint,Panama Canal,panama,383.0,55.0,328.0,0.1436031331592689
2023-12-22,chokepoint,Panama Canal,panama,383.0,55.0,328.0,0.1436031331592689
2023-12-29,chokepoint,Panama Canal,panama,523.0,47.0,476.0,0.0898661567877629
2024-01-05,chokepoint,Panama Canal,panama,523.0,47.0,476.0,0.0898661567877629
2024-01-12,chokepoint,Panama Canal,panama,523.0,47.0,476.0,0.0898661567877629
2024-01-19,chokepoint,Panama Canal,panama,523.0,47.0,476.0,0.0898661567877629
2024-01-26,chokepoint,Panama Canal,panama,523.0,47.0,476.0,0.0898661567877629
2024-02-02,chokepoint,Panama Canal,panama,593.0,151.0,442.0,0.2546374367622259
2024-02-09,chokepoint,Panama Canal,panama,593.0,151.0,442.0,0.2546374367622259
2024-02-16,chokepoint,Panama Canal,panama,593.0,151.0,442.0,0.2546374367622259
2024-02-23,chokepoint,Panama Canal,panama,593.0,151.0,442.0,0.2546374367622259
2024-03-01,chokepoint,Panama Canal,panama,516.0,81.0,435.0,0.1569767441860465
2024-03-08,chokepoint,Panama Canal,panama,516.0,81.0,435.0,0.1569767441860465
2024-03-15,chokepoint,Panama Canal,panama,516.0,81.0,435.0,0.1569767441860465
2024-03-22,chokepoint,Panama Canal,panama,516.0,81.0,435.0,0.1569767441860465
2024-03-29,chokepoint,Panama Canal,panama,287.0,36.0,251.0,0.1254355400696864
2024-04-05,chokepoint,Panama Canal,panama,287.0,36.0,251.0,0.1254355400696864
2024-04-12,chokepoint,Panama Canal,panama,287.0,36.0,251.0,0.1254355400696864
2024-04-19,chokepoint,Panama Canal,panama,287.0,36.0,251.0,0.1254355400696864
2024-04-26,chokepoint,Panama Canal,panama,287.0,36.0,251.0,0.1254355400696864
2024-05-03,chokepoint,Panama Canal,panama,518.0,37.0,481.0,0.0714285714285714
2024-05-10,chokepoint,Panama Canal,panama,518.0,37.0,481.0,0.0714285714285714
2024-05-17,chokepoint,Panama Canal,panama,518.0,37.0,481.0,0.0714285714285714
2024-05-24,chokepoint,Panama Canal,panama,518.0,37.0,481.0,0.0714285714285714
2024-05-31,chokepoint,Panama Canal,panama,364.0,91.0,273.0,0.25
2024-06-07,chokepoint,Panama Canal,panama,364.0,91.0,273.0,0.25
2024-06-14,chokepoint,Panama Canal,panama,364.0,91.0,273.0,0.25
2024-06-21,chokepoint,Panama Canal,panama,364.0,91.0,273.0,0.25
2024-06-28,chokepoint,Panama Canal,panama,608.0,106.0,502.0,0.1743421052631578
2024-07-05,chokepoint,Panama Canal,panama,608.0,106.0,502.0,0.1743421052631578
2024-07-12,chokepoint,Panama Canal,panama,608.0,106.0,502.0,0.1743421052631578
2024-07-19,chokepoint,Panama Canal,panama,608.0,106.0,502.0,0.1743421052631578
2024-07-26,chokepoint,Panama Canal,panama,608.0,106.0,502.0,0.1743421052631578
2024-08-02,chokepoint,Panama Canal,panama,365.0,70.0,295.0,0.1917808219178082
2024-08-09,chokepoint,Panama Canal,panama,365.0,70.0,295.0,0.1917808219178082
2024-08-16,chokepoint,Panama Canal,panama,365.0,70.0,295.0,0.1917808219178082
2024-08-23,chokepoint,Panama Canal,panama,365.0,70.0,295.0,0.1917808219178082
2024-08-30,chokepoint,Panama Canal,panama,577.0,102.0,475.0,0.1767764298093587
2024-09-06,chokepoint,Panama Canal,panama,577.0,102.0,475.0,0.1767764298093587
2024-09-13,chokepoint,Panama Canal,panama,577.0,102.0,475.0,0.1767764298093587
2024-09-20,chokepoint,Panama Canal,panama,577.0,102.0,475.0,0.1767764298093587
2024-09-27,chokepoint,Panama Canal,panama,577.0,102.0,475.0,0.1767764298093587
2024-10-04,chokepoint,Panama Canal,panama,428.0,78.0,350.0,0.1822429906542056
2024-10-11,chokepoint,Panama Canal,panama,428.0,78.0,350.0,0.1822429906542056
2024-10-18,chokepoint,Panama Canal,panama,428.0,78.0,350.0,0.1822429906542056
2024-10-25,chokepoint,Panama Canal,panama,428.0,78.0,350.0,0.1822429906542056
2024-11-01,chokepoint,Panama Canal,panama,552.0,77.0,475.0,0.1394927536231884
2024-11-08,chokepoint,Panama Canal,panama,552.0,77.0,475.0,0.1394927536231884
2024-11-15,chokepoint,Panama Canal,panama,552.0,77.0,475.0,0.1394927536231884
2024-11-22,chokepoint,Panama Canal,panama,552.0,77.0,475.0,0.1394927536231884
2024-11-29,chokepoint,Panama Canal,panama,425.0,65.0,360.0,0.1529411764705882
2024-12-06,chokepoint,Panama Canal,panama,425.0,65.0,360.0,0.1529411764705882
2024-12-13,chokepoint,Panama Canal,panama,425.0,65.0,360.0,0.1529411764705882
2024-12-20,chokepoint,Panama Canal,panama,425.0,65.0,360.0,0.1529411764705882
2024-12-27,chokepoint,Panama Canal,panama,425.0,65.0,360.0,0.1529411764705882
2025-01-03,chokepoint,Panama Canal,panama,576.0,62.0,514.0,0.1076388888888889
2025-01-10,chokepoint,Panama Canal,panama,576.0,62.0,514.0,0.1076388888888889
2025-01-17,chokepoint,Panama Canal,panama,576.0,62.0,514.0,0.1076388888888889
2025-01-24,chokepoint,Panama Canal,panama,576.0,62.0,514.0,0.1076388888888889
2025-01-31,chokepoint,Panama Canal,panama,597.0,51.0,546.0,0.0854271356783919
2025-02-07,chokepoint,Panama Canal,panama,597.0,51.0,546.0,0.0854271356783919
2025-02-14,chokepoint,Panama Canal,panama,597.0,51.0,546.0,0.0854271356783919
2025-02-21,chokepoint,Panama Canal,panama,597.0,51.0,546.0,0.0854271356783919
2025-02-28,chokepoint,Panama Canal,panama,434.0,57.0,377.0,0.1313364055299539
2025-03-07,chokepoint,Panama Canal,panama,434.0,57.0,377.0,0.1313364055299539
2025-03-14,chokepoint,Panama Canal,panama,434.0,57.0,377.0,0.1313364055299539
2025-03-21,chokepoint,Panama Canal,panama,434.0,57.0,377.0,0.1313364055299539
2025-03-28,chokepoint,Panama Canal,panama,396.0,40.0,356.0,0.101010101010101
2025-04-04,chokepoint,Panama Canal,panama,396.0,40.0,356.0,0.101010101010101
2025-04-11,chokepoint,Panama Canal,panama,396.0,40.0,356.0,0.101010101010101
2025-04-18,chokepoint,Panama Canal,panama,396.0,40.0,356.0,0.101010101010101
2025-04-25,chokepoint,Panama Canal,panama,396.0,40.0,356.0,0.101010101010101
2025-05-02,chokepoint,Panama Canal,panama,546.0,59.0,487.0,0.108058608058608
2025-05-09,chokepoint,Panama Canal,panama,546.0,59.0,487.0,0.108058608058608
2025-05-16,chokepoint,Panama Canal,panama,546.0,59.0,487.0,0.108058608058608
2025-05-23,chokepoint,Panama Canal,panama,546.0,59.0,487.0,0.108058608058608
2025-05-30,chokepoint,Panama Canal,panama,599.0,89.0,510.0,0.1485809682804674
2025-06-06,chokepoint,Panama Canal,panama,599.0,89.0,510.0,0.1485809682804674
2025-06-13,chokepoint,Panama Canal,panama,599.0,89.0,510.0,0.1485809682804674
2025-06-20,chokepoint,Panama Canal,panama,599.0,89.0,510.0,0.1485809682804674
2025-06-27,chokepoint,Panama Canal,panama,599.0,89.0,510.0,0.1485809682804674
2025-07-04,chokepoint,Panama Canal,panama,357.0,67.0,290.0,0.1876750700280112
2025-07-11,chokepoint,Panama Canal,panama,357.0,67.0,290.0,0.1876750700280112
2025-07-18,chokepoint,Panama Canal,panama,357.0,67.0,290.0,0.1876750700280112
2025-07-25,chokepoint,Panama Canal,panama,357.0,67.0,290.0,0.1876750700280112
2025-08-01,chokepoint,Panama Canal,panama,483.0,255.0,228.0,0.5279503105590062
2025-08-08,chokepoint,Panama Canal,panama,483.0,255.0,228.0,0.5279503105590062
2025-08-15,chokepoint,Panama Canal,panama,483.0,255.0,228.0,0.5279503105590062
2025-08-22,chokepoint,Panama Canal,panama,483.0,255.0,228.0,0.5279503105590062
2025-08-29,chokepoint,Panama Canal,panama,397.0,65.0,332.0,0.163727959697733
2025-09-05,chokepoint,Panama Canal,panama,397.0,65.0,332.0,0.163727959697733
2025-09-12,chokepoint,Panama Canal,panama,397.0,65.0,332.0,0.163727959697733
2025-09-19,chokepoint,Panama Canal,panama,397.0,65.0,332.0,0.163727959697733
2025-09-26,chokepoint,Panama Canal,panama,397.0,65.0,332.0,0.163727959697733
2025-10-03,chokepoint,Panama Canal,panama,648.0,123.0,525.0,0.1898148148148148
2025-10-10,chokepoint,Panama Canal,panama,648.0,123.0,525.0,0.1898148148148148
2025-10-17,chokepoint,Panama Canal,panama,648.0,123.0,525.0,0.1898148148148148
2025-10-24,chokepoint,Panama Canal,panama,648.0,123.0,525.0,0.1898148148148148
2025-10-31,chokepoint,Panama Canal,panama,328.0,40.0,288.0,0.1219512195121951
2025-11-07,chokepoint,Panama Canal,panama,328.0,40.0,288.0,0.1219512195121951
2025-11-14,chokepoint,Panama Canal,panama,328.0,40.0,288.0,0.1219512195121951
2025-11-21,chokepoint,Panama Canal,panama,328.0,40.0,288.0,0.1219512195121951
2025-11-28,chokepoint,Panama Canal,panama,598.0,77.0,521.0,0.12876254180602
2025-12-05,chokepoint,Panama Canal,panama,598.0,77.0,521.0,0.12876254180602
2025-12-12,chokepoint,Panama Canal,panama,598.0,77.0,521.0,0.12876254180602
2025-12-19,chokepoint,Panama Canal,panama,598.0,77.0,521.0,0.12876254180602
2025-12-26,chokepoint,Panama Canal,panama,598.0,77.0,521.0,0.12876254180602
2026-01-02,chokepoint,Panama Canal,panama,388.0,71.0,317.0,0.1829896907216494
2026-01-09,chokepoint,Panama Canal,panama,388.0,71.0,317.0,0.1829896907216494
2026-01-16,chokepoint,Panama Canal,panama,388.0,71.0,317.0,0.1829896907216494
2026-01-23,chokepoint,Panama Canal,panama,388.0,71.0,317.0,0.1829896907216494
2026-01-30,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-02-06,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-02-13,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-02-20,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-02-27,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-03-06,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-03-13,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-03-20,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-03-27,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-04-03,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-04-10,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-04-17,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-04-24,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-05-01,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-05-08,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-05-15,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-05-22,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-05-29,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-06-05,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-06-12,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-06-19,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2026-06-26,chokepoint,Panama Canal,panama,603.0,255.0,348.0,0.4228855721393035
2019-01-04,chokepoint,Strait of Hormuz,hormuz,,,,
2019-01-11,chokepoint,Strait of Hormuz,hormuz,,,,
2019-01-18,chokepoint,Strait of Hormuz,hormuz,,,,
2019-01-25,chokepoint,Strait of Hormuz,hormuz,,,,
2019-02-01,chokepoint,Strait of Hormuz,hormuz,,,,
2019-02-08,chokepoint,Strait of Hormuz,hormuz,,,,
2019-02-15,chokepoint,Strait of Hormuz,hormuz,,,,
2019-02-22,chokepoint,Strait of Hormuz,hormuz,,,,
2019-03-01,chokepoint,Strait of Hormuz,hormuz,1432.0,966.0,466.0,0.6745810055865922
2019-03-08,chokepoint,Strait of Hormuz,hormuz,1432.0,966.0,466.0,0.6745810055865922
2019-03-15,chokepoint,Strait of Hormuz,hormuz,1432.0,966.0,466.0,0.6745810055865922
2019-03-22,chokepoint,Strait of Hormuz,hormuz,1432.0,966.0,466.0,0.6745810055865922
2019-03-29,chokepoint,Strait of Hormuz,hormuz,1024.0,742.0,282.0,0.724609375
2019-04-05,chokepoint,Strait of Hormuz,hormuz,1024.0,742.0,282.0,0.724609375
2019-04-12,chokepoint,Strait of Hormuz,hormuz,1024.0,742.0,282.0,0.724609375
2019-04-19,chokepoint,Strait of Hormuz,hormuz,1024.0,742.0,282.0,0.724609375
2019-04-26,chokepoint,Strait of Hormuz,hormuz,1024.0,742.0,282.0,0.724609375
2019-05-03,chokepoint,Strait of Hormuz,hormuz,1617.0,1088.0,529.0,0.6728509585652442
2019-05-10,chokepoint,Strait of Hormuz,hormuz,1617.0,1088.0,529.0,0.6728509585652442
2019-05-17,chokepoint,Strait of Hormuz,hormuz,1617.0,1088.0,529.0,0.6728509585652442
2019-05-24,chokepoint,Strait of Hormuz,hormuz,1617.0,1088.0,529.0,0.6728509585652442
2019-05-31,chokepoint,Strait of Hormuz,hormuz,1370.0,816.0,554.0,0.5956204379562043
2019-06-07,chokepoint,Strait of Hormuz,hormuz,1370.0,816.0,554.0,0.5956204379562043
2019-06-14,chokepoint,Strait of Hormuz,hormuz,1370.0,816.0,554.0,0.5956204379562043
2019-06-21,chokepoint,Strait of Hormuz,hormuz,1370.0,816.0,554.0,0.5956204379562043
2019-06-28,chokepoint,Strait of Hormuz,hormuz,1552.0,801.0,751.0,0.5161082474226805
2019-07-05,chokepoint,Strait of Hormuz,hormuz,1552.0,801.0,751.0,0.5161082474226805
2019-07-12,chokepoint,Strait of Hormuz,hormuz,1552.0,801.0,751.0,0.5161082474226805
2019-07-19,chokepoint,Strait of Hormuz,hormuz,1552.0,801.0,751.0,0.5161082474226805
2019-07-26,chokepoint,Strait of Hormuz,hormuz,1552.0,801.0,751.0,0.5161082474226805
2019-08-02,chokepoint,Strait of Hormuz,hormuz,1303.0,680.0,623.0,0.5218726016884113
2019-08-09,chokepoint,Strait of Hormuz,hormuz,1303.0,680.0,623.0,0.5218726016884113
2019-08-16,chokepoint,Strait of Hormuz,hormuz,1303.0,680.0,623.0,0.5218726016884113
2019-08-23,chokepoint,Strait of Hormuz,hormuz,1303.0,680.0,623.0,0.5218726016884113
2019-08-30,chokepoint,Strait of Hormuz,hormuz,1202.0,618.0,584.0,0.5141430948419301
2019-09-06,chokepoint,Strait of Hormuz,hormuz,1202.0,618.0,584.0,0.5141430948419301
2019-09-13,chokepoint,Strait of Hormuz,hormuz,1202.0,618.0,584.0,0.5141430948419301
2019-09-20,chokepoint,Strait of Hormuz,hormuz,1202.0,618.0,584.0,0.5141430948419301
2019-09-27,chokepoint,Strait of Hormuz,hormuz,1202.0,618.0,584.0,0.5141430948419301
2019-10-04,chokepoint,Strait of Hormuz,hormuz,1004.0,588.0,416.0,0.5856573705179283
2019-10-11,chokepoint,Strait of Hormuz,hormuz,1004.0,588.0,416.0,0.5856573705179283
2019-10-18,chokepoint,Strait of Hormuz,hormuz,1004.0,588.0,416.0,0.5856573705179283
2019-10-25,chokepoint,Strait of Hormuz,hormuz,1004.0,588.0,416.0,0.5856573705179283
2019-11-01,chokepoint,Strait of Hormuz,hormuz,1116.0,523.0,593.0,0.4686379928315412
2019-11-08,chokepoint,Strait of Hormuz,hormuz,1116.0,523.0,593.0,0.4686379928315412
2019-11-15,chokepoint,Strait of Hormuz,hormuz,1116.0,523.0,593.0,0.4686379928315412
2019-11-22,chokepoint,Strait of Hormuz,hormuz,1116.0,523.0,593.0,0.4686379928315412
2019-11-29,chokepoint,Strait of Hormuz,hormuz,1655.0,942.0,713.0,0.5691842900302114
2019-12-06,chokepoint,Strait of Hormuz,hormuz,1655.0,942.0,713.0,0.5691842900302114
2019-12-13,chokepoint,Strait of Hormuz,hormuz,1655.0,942.0,713.0,0.5691842900302114
2019-12-20,chokepoint,Strait of Hormuz,hormuz,1655.0,942.0,713.0,0.5691842900302114
2019-12-27,chokepoint,Strait of Hormuz,hormuz,1655.0,942.0,713.0,0.5691842900302114
2020-01-03,chokepoint,Strait of Hormuz,hormuz,1432.0,1111.0,321.0,0.7758379888268156
