week_ending_friday,gfw_cape_total_hours,gfw_cape_total_vessels,gfw_cape_cargo_hours,gfw_cape_bunker_hours,gfw_cape_other_hours,gfw_cape_nontanker_hours,gfw_cape_other_share,gfw_cape_total_hours_mom_pct,gfw_cape_dwell_hours_per_vessel,gfw_hormuz_total_hours,gfw_hormuz_total_vessels,gfw_hormuz_cargo_hours,gfw_hormuz_bunker_hours,gfw_hormuz_other_hours,gfw_hormuz_nontanker_hours,gfw_hormuz_other_share,gfw_hormuz_total_hours_mom_pct,gfw_hormuz_dwell_hours_per_vessel,gfw_malacca_total_hours,gfw_malacca_total_vessels,gfw_malacca_cargo_hours,gfw_malacca_bunker_hours,gfw_malacca_other_hours,gfw_malacca_nontanker_hours,gfw_malacca_other_share,gfw_malacca_total_hours_mom_pct,gfw_malacca_dwell_hours_per_vessel,gfw_mandeb_total_hours,gfw_mandeb_total_vessels,gfw_mandeb_cargo_hours,gfw_mandeb_bunker_hours,gfw_mandeb_other_hours,gfw_mandeb_nontanker_hours,gfw_mandeb_other_share,gfw_mandeb_total_hours_mom_pct,gfw_mandeb_dwell_hours_per_vessel,gfw_panama_total_hours,gfw_panama_total_vessels,gfw_panama_cargo_hours,gfw_panama_bunker_hours,gfw_panama_other_hours,gfw_panama_nontanker_hours,gfw_panama_other_share,gfw_panama_total_hours_mom_pct,gfw_panama_dwell_hours_per_vessel,gfw_suez_total_hours,gfw_suez_total_vessels,gfw_suez_cargo_hours,gfw_suez_bunker_hours,gfw_suez_other_hours,gfw_suez_nontanker_hours,gfw_suez_other_share,gfw_suez_total_hours_mom_pct,gfw_suez_dwell_hours_per_vessel,gfw_all_total_hours_sum,pw_cape_n_tanker,pw_cape_n_total,pw_cape_capacity_tanker,pw_cape_capacity,pw_cape_tanker_share,pw_cape_tanker_cap_share,pw_cape_avg_tanker_size,pw_cape_n_tanker_wow_pct,pw_cape_capacity_tanker_4w_ma,pw_hormuz_n_tanker,pw_hormuz_n_total,pw_hormuz_capacity_tanker,pw_hormuz_capacity,pw_hormuz_tanker_share,pw_hormuz_tanker_cap_share,pw_hormuz_avg_tanker_size,pw_hormuz_n_tanker_wow_pct,pw_hormuz_capacity_tanker_4w_ma,pw_malacca_n_tanker,pw_malacca_n_total,pw_malacca_capacity_tanker,pw_malacca_capacity,pw_malacca_tanker_share,pw_malacca_tanker_cap_share,pw_malacca_avg_tanker_size,pw_malacca_n_tanker_wow_pct,pw_malacca_capacity_tanker_4w_ma,pw_mandeb_n_tanker,pw_mandeb_n_total,pw_mandeb_capacity_tanker,pw_mandeb_capacity,pw_mandeb_tanker_share,pw_mandeb_tanker_cap_share,pw_mandeb_avg_tanker_size,pw_mandeb_n_tanker_wow_pct,pw_mandeb_capacity_tanker_4w_ma,pw_panama_n_tanker,pw_panama_n_total,pw_panama_capacity_tanker,pw_panama_capacity,pw_panama_tanker_share,pw_panama_tanker_cap_share,pw_panama_avg_tanker_size,pw_panama_n_tanker_wow_pct,pw_panama_capacity_tanker_4w_ma,pw_suez_n_tanker,pw_suez_n_total,pw_suez_capacity_tanker,pw_suez_capacity,pw_suez_tanker_share,pw_suez_tanker_cap_share,pw_suez_avg_tanker_size,pw_suez_n_tanker_wow_pct,pw_suez_capacity_tanker_4w_ma,pw_all_n_tanker_sum,pw_all_n_total_sum,pw_all_tanker_share,pw_exp_hubs_export_vol,pw_imp_hubs_import_vol,pw_tanker_exp_imp_net,pw_tanker_exp_imp_asym,pw_tanker_exp_imp_log_ratio,pw_tanker_exp_imp_asym_4w_ma,pw_exp_hubs_export_vol_wow_pct,avail_gfw,avail_pw_chokepoints,avail_pw_ports,avail_shipping
2012-06-22,18485.0,1199.0,10500.0,16.0,6132.0,10516.0,0.3317284284555045,23.241549436629107,15.417014178482068,8410.0,1738.0,2328.0,48.0,5738.0,2376.0,0.6822829964328181,50.662844858473655,4.838895281933256,123076.0,6199.0,44913.0,3062.0,69952.0,47975.0,0.5683642627319705,56.748770982449884,19.854170027423777,5161.0,1283.0,2721.0,9.0,2319.0,2730.0,0.44933152489827555,55.8743581999396,4.022603273577553,36571.0,1318.0,13387.0,257.0,18991.0,13644.0,0.5192912416942386,121.64242424242424,27.74734446130501,5136.0,1238.0,2536.0,49.0,2448.0,2585.0,0.4766355140186916,36.19729514717582,4.148626817447496,196839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-06-29,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,12.791224345364473,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,5.033314511575381,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,21.801596540828207,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,4.079207920792079,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,26.916602907421577,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,4.170436187399031,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-07-06,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,12.791224345364473,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,5.033314511575381,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,21.801596540828207,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,4.079207920792079,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,26.916602907421577,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,4.170436187399031,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-07-13,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,12.791224345364473,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,5.033314511575381,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,21.801596540828207,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,4.079207920792079,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,26.916602907421577,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,4.170436187399031,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-07-20,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,12.791224345364473,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,5.033314511575381,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,21.801596540828207,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,4.079207920792079,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,26.916602907421577,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,4.170436187399031,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-07-27,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,12.791224345364473,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,5.033314511575381,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,21.801596540828207,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,4.079207920792079,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,26.916602907421577,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,4.170436187399031,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-08-03,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,14.230547550432277,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,5.1063705435417885,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,20.856663872590108,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,3.8627450980392157,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,28.48627450980392,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,4.298157453936349,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-08-10,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,14.230547550432277,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,5.1063705435417885,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,20.856663872590108,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,3.8627450980392157,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,28.48627450980392,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,4.298157453936349,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-08-17,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,14.230547550432277,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,5.1063705435417885,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,20.856663872590108,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,3.8627450980392157,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,28.48627450980392,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,4.298157453936349,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-08-24,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,14.230547550432277,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,5.1063705435417885,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,20.856663872590108,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,3.8627450980392157,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,28.48627450980392,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,4.298157453936349,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-08-31,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,15.137720488466757,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,5.799199084668192,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,24.626802787230595,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,3.885145482388974,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,28.24924012158055,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,4.984484096198604,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-09-07,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,15.137720488466757,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,5.799199084668192,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,24.626802787230595,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,3.885145482388974,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,28.24924012158055,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,4.984484096198604,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-09-14,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,15.137720488466757,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,5.799199084668192,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,24.626802787230595,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,3.885145482388974,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,28.24924012158055,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,4.984484096198604,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-09-21,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,15.137720488466757,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,5.799199084668192,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,24.626802787230595,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,3.885145482388974,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,28.24924012158055,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,4.984484096198604,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-09-28,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,16.998613998613997,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,5.792257360959651,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,27.512468434343436,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,3.9083457526080476,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,31.010827532869296,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,4.602373887240356,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-10-05,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,16.998613998613997,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,5.792257360959651,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,27.512468434343436,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,3.9083457526080476,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,31.010827532869296,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,4.602373887240356,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-10-12,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,16.998613998613997,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,5.792257360959651,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,27.512468434343436,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,3.9083457526080476,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,31.010827532869296,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,4.602373887240356,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-10-19,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,16.998613998613997,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,5.792257360959651,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,27.512468434343436,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,3.9083457526080476,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,31.010827532869296,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,4.602373887240356,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-10-26,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,16.998613998613997,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,5.792257360959651,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,27.512468434343436,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,3.9083457526080476,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,31.010827532869296,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,4.602373887240356,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-11-02,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,21.737313432835823,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,5.969912472647702,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,21.65977475205917,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,4.089285714285714,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,28.039123630672925,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,5.03955223880597,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-11-09,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,21.737313432835823,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,5.969912472647702,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,21.65977475205917,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,4.089285714285714,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,28.039123630672925,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,5.03955223880597,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-11-16,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,21.737313432835823,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,5.969912472647702,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,21.65977475205917,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,4.089285714285714,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,28.039123630672925,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,5.03955223880597,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-11-23,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,21.737313432835823,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,5.969912472647702,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,21.65977475205917,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,4.089285714285714,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,28.039123630672925,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,5.03955223880597,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-11-30,30479.0,1321.0,14866.0,8.0,11991.0,14874.0,0.39341841923947635,4.6381488602032395,23.072672218016653,45034.0,2175.0,19635.0,150.0,23766.0,19785.0,0.5277346005240485,312.6637954732887,20.70528735632184,323392.0,6748.0,90207.0,14510.0,200806.0,104717.0,0.6209368197110627,150.97552268458875,47.924125666864256,6151.0,1358.0,3477.0,12.0,2589.0,3489.0,0.4209071695659242,16.78374786405923,4.529455081001473,60841.0,1358.0,20267.0,716.0,34311.0,20983.0,0.5639453657895169,69.78567840598315,44.8019145802651,38344.0,1469.0,18329.0,164.0,18730.0,18493.0,0.4884727727936574,467.806900636754,26.102110279101428,504241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-12-07,30479.0,1321.0,14866.0,8.0,11991.0,14874.0,0.39341841923947635,4.6381488602032395,23.072672218016653,45034.0,2175.0,19635.0,150.0,23766.0,19785.0,0.5277346005240485,312.6637954732887,20.70528735632184,323392.0,6748.0,90207.0,14510.0,200806.0,104717.0,0.6209368197110627,150.97552268458875,47.924125666864256,6151.0,1358.0,3477.0,12.0,2589.0,3489.0,0.4209071695659242,16.78374786405923,4.529455081001473,60841.0,1358.0,20267.0,716.0,34311.0,20983.0,0.5639453657895169,69.78567840598315,44.8019145802651,38344.0,1469.0,18329.0,164.0,18730.0,18493.0,0.4884727727936574,467.806900636754,26.102110279101428,504241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-12-14,30479.0,1321.0,14866.0,8.0,11991.0,14874.0,0.39341841923947635,4.6381488602032395,23.072672218016653,45034.0,2175.0,19635.0,150.0,23766.0,19785.0,0.5277346005240485,312.6637954732887,20.70528735632184,323392.0,6748.0,90207.0,14510.0,200806.0,104717.0,0.6209368197110627,150.97552268458875,47.924125666864256,6151.0,1358.0,3477.0,12.0,2589.0,3489.0,0.4209071695659242,16.78374786405923,4.529455081001473,60841.0,1358.0,20267.0,716.0,34311.0,20983.0,0.5639453657895169,69.78567840598315,44.8019145802651,38344.0,1469.0,18329.0,164.0,18730.0,18493.0,0.4884727727936574,467.806900636754,26.102110279101428,504241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-12-21,30479.0,1321.0,14866.0,8.0,11991.0,14874.0,0.39341841923947635,4.6381488602032395,23.072672218016653,45034.0,2175.0,19635.0,150.0,23766.0,19785.0,0.5277346005240485,312.6637954732887,20.70528735632184,323392.0,6748.0,90207.0,14510.0,200806.0,104717.0,0.6209368197110627,150.97552268458875,47.924125666864256,6151.0,1358.0,3477.0,12.0,2589.0,3489.0,0.4209071695659242,16.78374786405923,4.529455081001473,60841.0,1358.0,20267.0,716.0,34311.0,20983.0,0.5639453657895169,69.78567840598315,44.8019145802651,38344.0,1469.0,18329.0,164.0,18730.0,18493.0,0.4884727727936574,467.806900636754,26.102110279101428,504241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2012-12-28,38801.0,1255.0,16403.0,86.0,16948.0,16489.0,0.4367928661632432,27.304045408313925,30.917131474103584,58800.0,2006.0,28731.0,236.0,27900.0,28967.0,0.4744897959183674,30.568015277346007,29.312063808574276,502532.0,6633.0,128638.0,24069.0,317805.0,152707.0,0.6324074884783456,55.394072828022956,75.76240012060907,5303.0,1255.0,2856.0,12.0,2303.0,2868.0,0.43428248161418065,-13.786376198992034,4.2254980079681275,121943.0,1349.0,41730.0,1219.0,65442.0,42949.0,0.5366605709224802,100.42898703177134,90.39510748702743,61752.0,1489.0,27642.0,365.0,31810.0,28007.0,0.5151250161938075,61.047360734404336,41.47212894560108,789131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
2013-01-04,38801.0,1255.0,16403.0,86.0,16948.0,16489.0,0.4367928661632432,27.304045408313925,30.917131474103584,58800.0,2006.0,28731.0,236.0,27900.0,28967.0,0.4744897959183674,30.568015277346007,29.312063808574276,502532.0,6633.0,128638.0,24069.0,317805.0,152707.0,0.6324074884783456,55.394072828022956,75.76240012060907,5303.0,1255.0,2856.0,12.0,2303.0,2868.0,0.43428248161418065,-13.786376198992034,4.2254980079681275,121943.0,1349.0,41730.0,1219.0,65442.0,42949.0,0.5366605709224802,100.42898703177134,90.39510748702743,61752.0,1489.0,27642.0,365.0,31810.0,28007.0,0.5151250161938075,61.047360734404336,41.47212894560108,789131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
